img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
Server Batch[253/500] KD:0.0517 ValAcc21.24
Server Batch[254/500] KD:0.0507 ValAcc20.64
Server Batch[255/500] KD:0.0494 ValAcc20.48
Server Batch[256/500] KD:0.0509 ValAcc20.62
Server Batch[257/500] KD:0.0522 ValAcc20.22
Server Batch[258/500] KD:0.0507 ValAcc20.4
Server Batch[259/500] KD:0.0505 ValAcc20.84
Server Batch[260/500] KD:0.0522 ValAcc20.54
Server Batch[261/500] KD:0.0516 ValAcc20.52
Server Batch[262/500] KD:0.0508 ValAcc21.0
Server Batch[263/500] KD:0.0499 ValAcc20.56
Server Batch[264/500] KD:0.0500 ValAcc20.66
Server Batch[265/500] KD:0.0501 ValAcc20.84
Server Batch[266/500] KD:0.0513 ValAcc21.0
Server Batch[267/500] KD:0.0497 ValAcc20.58
Server Batch[268/500] KD:0.0500 ValAcc21.04
Server Batch[269/500] KD:0.0497 ValAcc20.68
Server Batch[270/500] KD:0.0509 ValAcc20.88
Server Batch[271/500] KD:0.0512 ValAcc21.08
Server Batch[272/500] KD:0.0527 ValAcc20.5
Server Batch[273/500] KD:0.0504 ValAcc20.78
Server Batch[274/500] KD:0.0492 ValAcc20.64
Server Batch[275/500] KD:0.0534 ValAcc20.52
Server Batch[276/500] KD:0.0509 ValAcc20.72
Server Batch[277/500] KD:0.0504 ValAcc20.92
Server Batch[278/500] KD:0.0499 ValAcc21.2
Server Batch[279/500] KD:0.0508 ValAcc21.14
Server Batch[280/500] KD:0.0500 ValAcc20.68
Server Batch[281/500] KD:0.0480 ValAcc21.3
Server Batch[282/500] KD:0.0500 ValAcc21.04
Server Batch[283/500] KD:0.0492 ValAcc21.14
Server Batch[284/500] KD:0.0493 ValAcc20.98
Server Batch[285/500] KD:0.0501 ValAcc21.0
Server Batch[286/500] KD:0.0504 ValAcc20.7
Server Batch[287/500] KD:0.0496 ValAcc21.24
Server Batch[288/500] KD:0.0482 ValAcc21.26
Server Batch[289/500] KD:0.0496 ValAcc21.0
Server Batch[290/500] KD:0.0482 ValAcc20.88
Server Batch[291/500] KD:0.0500 ValAcc21.06
Server Batch[292/500] KD:0.0490 ValAcc21.3
Server Batch[293/500] KD:0.0470 ValAcc20.52
Server Batch[294/500] KD:0.0481 ValAcc20.78
Server Batch[295/500] KD:0.0497 ValAcc21.2
Server Batch[296/500] KD:0.0483 ValAcc20.88
Server Batch[297/500] KD:0.0484 ValAcc20.76
Server Batch[298/500] KD:0.0497 ValAcc21.02
Server Batch[299/500] KD:0.0478 ValAcc21.24
Server Batch[300/500] KD:0.0473 ValAcc21.32
Server Batch[301/500] KD:0.0488 ValAcc20.64
Server Batch[302/500] KD:0.0487 ValAcc20.6
Server Batch[303/500] KD:0.0469 ValAcc21.24
Server Batch[304/500] KD:0.0490 ValAcc21.42
Server Batch[305/500] KD:0.0473 ValAcc21.32
Server Batch[306/500] KD:0.0472 ValAcc21.0
Server Batch[307/500] KD:0.0472 ValAcc21.06
Server Batch[308/500] KD:0.0459 ValAcc21.04
Server Batch[309/500] KD:0.0489 ValAcc20.94
Server Batch[310/500] KD:0.0475 ValAcc21.16
Server Batch[311/500] KD:0.0502 ValAcc21.34
Server Batch[312/500] KD:0.0470 ValAcc21.12
Server Batch[313/500] KD:0.0472 ValAcc21.0
Server Batch[314/500] KD:0.0499 ValAcc21.5
Server Batch[315/500] KD:0.0476 ValAcc21.4
Server Batch[316/500] KD:0.0481 ValAcc20.9
Server Batch[317/500] KD:0.0495 ValAcc21.42
Server Batch[318/500] KD:0.0494 ValAcc21.38
Server Batch[319/500] KD:0.0463 ValAcc21.1
Server Batch[320/500] KD:0.0496 ValAcc20.98
Server Batch[321/500] KD:0.0470 ValAcc21.2
Server Batch[322/500] KD:0.0475 ValAcc21.34
Server Batch[323/500] KD:0.0498 ValAcc20.92
Server Batch[324/500] KD:0.0489 ValAcc21.28
Server Batch[325/500] KD:0.0474 ValAcc21.66
Server Batch[326/500] KD:0.0482 ValAcc21.42
Server Batch[327/500] KD:0.0471 ValAcc21.28
Server Batch[328/500] KD:0.0469 ValAcc21.5
Server Batch[329/500] KD:0.0493 ValAcc21.18
Server Batch[330/500] KD:0.0455 ValAcc21.08
Server Batch[331/500] KD:0.0487 ValAcc21.66
Server Batch[332/500] KD:0.0527 ValAcc21.18
Server Batch[333/500] KD:0.0482 ValAcc21.62
Server Batch[334/500] KD:0.0499 ValAcc21.06
Server Batch[335/500] KD:0.0462 ValAcc21.28
Server Batch[336/500] KD:0.0476 ValAcc21.08
Server Batch[337/500] KD:0.0473 ValAcc21.4
Server Batch[338/500] KD:0.0489 ValAcc20.8
Server Batch[339/500] KD:0.0464 ValAcc21.08
Server Batch[340/500] KD:0.0460 ValAcc21.26
Server Batch[341/500] KD:0.0461 ValAcc21.1
Server Batch[342/500] KD:0.0473 ValAcc20.68
Server Batch[343/500] KD:0.0481 ValAcc21.02
Server Batch[344/500] KD:0.0479 ValAcc21.1
Server Batch[345/500] KD:0.0456 ValAcc22.1
Server Batch[346/500] KD:0.0468 ValAcc21.4
Server Batch[347/500] KD:0.0473 ValAcc21.22
Server Batch[348/500] KD:0.0470 ValAcc21.22
Server Batch[349/500] KD:0.0459 ValAcc21.42
Server Batch[350/500] KD:0.0469 ValAcc21.62
Server Batch[351/500] KD:0.0482 ValAcc21.38
Server Batch[352/500] KD:0.0450 ValAcc21.32
Server Batch[353/500] KD:0.0474 ValAcc21.32
Server Batch[354/500] KD:0.0459 ValAcc21.18
Server Batch[355/500] KD:0.0467 ValAcc21.14
Server Batch[356/500] KD:0.0449 ValAcc21.42
Server Batch[357/500] KD:0.0460 ValAcc20.86
Server Batch[358/500] KD:0.0460 ValAcc21.26
Server Batch[359/500] KD:0.0479 ValAcc20.92
Server Batch[360/500] KD:0.0461 ValAcc21.02
Server Batch[361/500] KD:0.0464 ValAcc20.52
Server Batch[362/500] KD:0.0473 ValAcc21.46
Server Batch[363/500] KD:0.0462 ValAcc20.9
Server Batch[364/500] KD:0.0452 ValAcc21.02
Server Batch[365/500] KD:0.0470 ValAcc21.4
Server Batch[366/500] KD:0.0470 ValAcc21.26
Server Batch[367/500] KD:0.0460 ValAcc21.24
Server Batch[368/500] KD:0.0480 ValAcc21.22
Server Batch[369/500] KD:0.0459 ValAcc21.38
Server Batch[370/500] KD:0.0463 ValAcc20.76
Server Batch[371/500] KD:0.0463 ValAcc21.54
Server Batch[372/500] KD:0.0459 ValAcc21.06
Server Batch[373/500] KD:0.0460 ValAcc21.06
Server Batch[374/500] KD:0.0500 ValAcc21.08
Server Batch[375/500] KD:0.0452 ValAcc20.9
Server Batch[376/500] KD:0.0451 ValAcc21.24
Server Batch[377/500] KD:0.0458 ValAcc21.3
Server Batch[378/500] KD:0.0447 ValAcc21.52
Server Batch[379/500] KD:0.0464 ValAcc20.88
Server Batch[380/500] KD:0.0498 ValAcc20.98
Server Batch[381/500] KD:0.0457 ValAcc21.34
Server Batch[382/500] KD:0.0445 ValAcc21.14
Server Batch[383/500] KD:0.0492 ValAcc21.22
Server Batch[384/500] KD:0.0458 ValAcc21.28
Server Batch[385/500] KD:0.0452 ValAcc21.38
Server Batch[386/500] KD:0.0449 ValAcc21.26
Server Batch[387/500] KD:0.0455 ValAcc21.28
Server Batch[388/500] KD:0.0471 ValAcc21.22
Server Batch[389/500] KD:0.0447 ValAcc20.82
Server Batch[390/500] KD:0.0452 ValAcc21.2
Server Batch[391/500] KD:0.0457 ValAcc20.8
Server Batch[392/500] KD:0.0467 ValAcc20.98
Server Batch[393/500] KD:0.0454 ValAcc20.88
Server Batch[394/500] KD:0.0467 ValAcc21.3
Server Batch[395/500] KD:0.0462 ValAcc20.92
Server Batch[396/500] KD:0.0469 ValAcc20.62
Server Batch[397/500] KD:0.0446 ValAcc21.14
Server Batch[398/500] KD:0.0439 ValAcc21.32
Server Batch[399/500] KD:0.0452 ValAcc20.84
Server Batch[400/500] KD:0.0455 ValAcc21.26
Server Batch[401/500] KD:0.0461 ValAcc20.5
Server Batch[402/500] KD:0.0452 ValAcc20.78
Server Batch[403/500] KD:0.0452 ValAcc20.78
Server Batch[404/500] KD:0.0454 ValAcc20.78
Server Batch[405/500] KD:0.0447 ValAcc20.84
Server Batch[406/500] KD:0.0454 ValAcc20.86
Server Batch[407/500] KD:0.0430 ValAcc20.82
Server Batch[408/500] KD:0.0461 ValAcc21.16
Server Batch[409/500] KD:0.0450 ValAcc21.28
Server Batch[410/500] KD:0.0448 ValAcc21.24
Server Batch[411/500] KD:0.0455 ValAcc20.8
Server Batch[412/500] KD:0.0443 ValAcc21.08
Server Batch[413/500] KD:0.0462 ValAcc21.08
Server Batch[414/500] KD:0.0458 ValAcc21.02
Server Batch[415/500] KD:0.0449 ValAcc21.12
Server Batch[416/500] KD:0.0454 ValAcc20.62
Server Batch[417/500] KD:0.0450 ValAcc21.24
Server Batch[418/500] KD:0.0462 ValAcc21.38
Server Batch[419/500] KD:0.0460 ValAcc21.52
Server Batch[420/500] KD:0.0451 ValAcc21.48
Server Batch[421/500] KD:0.0446 ValAcc20.82
Server Batch[422/500] KD:0.0431 ValAcc21.38
Server Batch[423/500] KD:0.0456 ValAcc20.96
Server Batch[424/500] KD:0.0447 ValAcc21.84
Server Batch[425/500] KD:0.0427 ValAcc21.2
Server Batch[426/500] KD:0.0443 ValAcc21.94
Server Batch[427/500] KD:0.0462 ValAcc20.96
Server Batch[428/500] KD:0.0454 ValAcc21.12
Server Batch[429/500] KD:0.0440 ValAcc21.06
Server Batch[430/500] KD:0.0441 ValAcc21.6
Server Batch[431/500] KD:0.0464 ValAcc21.48
Server Batch[432/500] KD:0.0450 ValAcc21.36
Server Batch[433/500] KD:0.0462 ValAcc21.24
Server Batch[434/500] KD:0.0435 ValAcc21.44
Server Batch[435/500] KD:0.0447 ValAcc20.82
Server Batch[436/500] KD:0.0437 ValAcc20.94
Server Batch[437/500] KD:0.0430 ValAcc21.52
Server Batch[438/500] KD:0.0442 ValAcc21.06
Server Batch[439/500] KD:0.0445 ValAcc20.98
Server Batch[440/500] KD:0.0464 ValAcc21.0
Server Batch[441/500] KD:0.0444 ValAcc21.0
Server Batch[442/500] KD:0.0443 ValAcc21.1
Server Batch[443/500] KD:0.0440 ValAcc21.06
Server Batch[444/500] KD:0.0444 ValAcc20.82
Server Batch[445/500] KD:0.0437 ValAcc21.64
Server Batch[446/500] KD:0.0439 ValAcc21.1
Server Batch[447/500] KD:0.0439 ValAcc20.84
Server Batch[448/500] KD:0.0444 ValAcc21.22
Server Batch[449/500] KD:0.0437 ValAcc21.38
Server Batch[450/500] KD:0.0462 ValAcc21.56
Server Batch[451/500] KD:0.0449 ValAcc21.24
Server Batch[452/500] KD:0.0436 ValAcc21.16
Server Batch[453/500] KD:0.0439 ValAcc21.36
Server Batch[454/500] KD:0.0452 ValAcc21.52
Server Batch[455/500] KD:0.0434 ValAcc21.02
Server Batch[456/500] KD:0.0432 ValAcc21.5
Server Batch[457/500] KD:0.0441 ValAcc21.3
Server Batch[458/500] KD:0.0440 ValAcc21.54
Server Batch[459/500] KD:0.0443 ValAcc20.88
Server Batch[460/500] KD:0.0447 ValAcc21.34
Server Batch[461/500] KD:0.0438 ValAcc21.42
Server Batch[462/500] KD:0.0451 ValAcc21.12
Server Batch[463/500] KD:0.0437 ValAcc21.16
Server Batch[464/500] KD:0.0452 ValAcc21.08
Server Batch[465/500] KD:0.0452 ValAcc21.22
Server Batch[466/500] KD:0.0450 ValAcc21.56
Server Batch[467/500] KD:0.0450 ValAcc21.08
Server Batch[468/500] KD:0.0437 ValAcc20.94
Server Batch[469/500] KD:0.0441 ValAcc21.26
Server Batch[470/500] KD:0.0482 ValAcc20.68
Server Batch[471/500] KD:0.0447 ValAcc21.32
Server Batch[472/500] KD:0.0448 ValAcc20.92
Server Batch[473/500] KD:0.0440 ValAcc21.32
Server Batch[474/500] KD:0.0439 ValAcc21.1
Server Batch[475/500] KD:0.0442 ValAcc20.94
Server Batch[476/500] KD:0.0444 ValAcc21.0
Server Batch[477/500] KD:0.0443 ValAcc21.1
Server Batch[478/500] KD:0.0442 ValAcc20.84
Server Batch[479/500] KD:0.0466 ValAcc21.58
Server Batch[480/500] KD:0.0452 ValAcc21.34
Server Batch[481/500] KD:0.0444 ValAcc21.46
Server Batch[482/500] KD:0.0453 ValAcc21.22
Server Batch[483/500] KD:0.0439 ValAcc20.9
Server Batch[484/500] KD:0.0453 ValAcc21.2
Server Batch[485/500] KD:0.0447 ValAcc20.98
Server Batch[486/500] KD:0.0433 ValAcc21.14
Server Batch[487/500] KD:0.0452 ValAcc21.4
Server Batch[488/500] KD:0.0449 ValAcc20.96
Server Batch[489/500] KD:0.0438 ValAcc21.62
Server Batch[490/500] KD:0.0453 ValAcc21.26
Server Batch[491/500] KD:0.0456 ValAcc20.76
Server Batch[492/500] KD:0.0459 ValAcc21.06
Server Batch[493/500] KD:0.0453 ValAcc20.92
Server Batch[494/500] KD:0.0429 ValAcc21.3
Server Batch[495/500] KD:0.0441 ValAcc21.1
Server Batch[496/500] KD:0.0451 ValAcc21.58
Server Batch[497/500] KD:0.0456 ValAcc21.44
Server Batch[498/500] KD:0.0439 ValAcc21.2
Server Batch[499/500] KD:0.0431 ValAcc21.24
use distillation model at server step 346 with val performance 22.1
global model after distillation 20.06
round 0 select clients [4, 18, 2, 8, 3, 7, 12, 14] fedavg global model 20.06 time 16933.20
4 client test accuracy : 37.648809523809526
18 client test accuracy : 29.83606557377049
2 client test accuracy : 36.556603773584904
8 client test accuracy : 26.869158878504674
3 client test accuracy : 37.81512605042017
7 client test accuracy : 38.1021897810219
12 client test accuracy : 36.42987249544627
14 client test accuracy : 32.01856148491879
personalized cli 15 ep 0 batch 114  train Loss: 74.857 | Acc:31.033% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 48.166 | Acc:42.446% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 31.512 | Acc:46.630% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 21.002 | Acc:46.685% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 14.316 | Acc:47.663% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 10.070 | Acc:49.185% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 7.356 | Acc:49.837% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 5.636 | Acc:49.511% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 4.545 | Acc:49.946% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 3.875 | Acc:47.880% | total 1840
cli 15 ep 0 batch 114  train Loss: 3.032 | Acc:29.620% | total 1840
cli 15 ep 1 batch 114  train Loss: 2.453 | Acc:42.717% | total 1840
cli 15 ep 2 batch 114  train Loss: 2.255 | Acc:45.326% | total 1840
cli 15 ep 3 batch 114  train Loss: 2.195 | Acc:45.652% | total 1840
cli 15 ep 4 batch 114  train Loss: 2.078 | Acc:47.989% | total 1840
cli 15 ep 5 batch 114  train Loss: 2.003 | Acc:49.185% | total 1840
cli 15 ep 6 batch 114  train Loss: 1.997 | Acc:49.674% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.901 | Acc:50.652% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.802 | Acc:53.587% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.817 | Acc:52.174% | total 1840
personalized cli 12 ep 0 batch 167  train Loss: 67.571 | Acc:48.735% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 36.024 | Acc:50.558% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 19.605 | Acc:52.344% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 11.184 | Acc:53.125% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 6.854 | Acc:52.865% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 4.615 | Acc:52.753% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 3.467 | Acc:51.935% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 2.897 | Acc:52.269% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 2.557 | Acc:52.418% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 2.435 | Acc:51.972% | total 2688
cli 12 ep 0 batch 167  train Loss: 2.330 | Acc:42.485% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.941 | Acc:48.549% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.841 | Acc:50.670% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.781 | Acc:51.674% | total 2688
cli 12 ep 4 batch 167  train Loss: 1.720 | Acc:53.013% | total 2688
cli 12 ep 5 batch 167  train Loss: 1.653 | Acc:55.543% | total 2688
cli 12 ep 6 batch 167  train Loss: 1.611 | Acc:55.097% | total 2688
cli 12 ep 7 batch 167  train Loss: 1.580 | Acc:56.994% | total 2688
cli 12 ep 8 batch 167  train Loss: 1.593 | Acc:57.217% | total 2688
cli 12 ep 9 batch 167  train Loss: 1.566 | Acc:56.845% | total 2688
personalized cli 6 ep 0 batch 88  train Loss: 78.154 | Acc:38.062% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 55.390 | Acc:51.334% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 39.702 | Acc:54.284% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 28.630 | Acc:56.742% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 20.860 | Acc:57.514% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 15.312 | Acc:59.129% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 11.462 | Acc:60.253% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8.771 | Acc:57.795% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 6.870 | Acc:58.146% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 5.486 | Acc:58.919% | total 1424
cli 6 ep 0 batch 88  train Loss: 2.940 | Acc:32.584% | total 1424
cli 6 ep 1 batch 88  train Loss: 2.060 | Acc:53.301% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.945 | Acc:52.739% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.829 | Acc:55.407% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.727 | Acc:57.935% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.662 | Acc:59.410% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.597 | Acc:60.534% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.619 | Acc:60.183% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.569 | Acc:60.955% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.523 | Acc:62.079% | total 1424
personalized cli 3 ep 0 batch 133  train Loss: 71.607 | Acc:53.405% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 43.434 | Acc:55.550% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 26.580 | Acc:57.509% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 16.555 | Acc:57.882% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 10.670 | Acc:57.369% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 7.237 | Acc:56.157% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 5.154 | Acc:56.950% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 3.925 | Acc:57.603% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 3.264 | Acc:55.504% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 2.830 | Acc:56.670% | total 2144
cli 3 ep 0 batch 133  train Loss: 2.437 | Acc:41.511% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.878 | Acc:53.312% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.800 | Acc:54.104% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.740 | Acc:55.271% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.619 | Acc:57.463% | total 2144
cli 3 ep 5 batch 133  train Loss: 1.562 | Acc:58.675% | total 2144
cli 3 ep 6 batch 133  train Loss: 1.528 | Acc:59.981% | total 2144
cli 3 ep 7 batch 133  train Loss: 1.520 | Acc:60.308% | total 2144
cli 3 ep 8 batch 133  train Loss: 1.457 | Acc:61.054% | total 2144
cli 3 ep 9 batch 133  train Loss: 1.502 | Acc:59.795% | total 2144
personalized cli 19 ep 0 batch 185  train Loss: 65.875 | Acc:34.173% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 32.736 | Acc:45.968% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 17.085 | Acc:46.270% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 9.538 | Acc:47.513% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 5.933 | Acc:48.690% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 4.189 | Acc:48.589% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 3.395 | Acc:48.085% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 2.963 | Acc:48.118% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 2.773 | Acc:47.413% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 2.654 | Acc:48.891% | total 2976
cli 19 ep 0 batch 185  train Loss: 2.794 | Acc:32.695% | total 2976
cli 19 ep 1 batch 185  train Loss: 2.214 | Acc:44.792% | total 2976
cli 19 ep 2 batch 185  train Loss: 2.030 | Acc:47.950% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.958 | Acc:48.958% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.899 | Acc:49.630% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.802 | Acc:52.688% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.782 | Acc:52.453% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.720 | Acc:54.032% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.684 | Acc:55.376% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.651 | Acc:56.452% | total 2976
personalized cli 0 ep 0 batch 156  train Loss: 69.354 | Acc:33.519% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 38.368 | Acc:44.228% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 21.854 | Acc:45.939% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 12.999 | Acc:45.621% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8.186 | Acc:48.328% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 5.611 | Acc:47.970% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 4.248 | Acc:47.930% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 3.522 | Acc:47.293% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 3.087 | Acc:47.731% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 2.874 | Acc:48.726% | total 2512
Computing loss landscape for all 20 clients at round 1...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=1002444.7202
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=470205.5909
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=2783332.4814
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=282056.0622
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=126837.5465
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=1384613.1707
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=86536.6766
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=78097.4997
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=817908.1791
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=58158.0429
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=87914.2949
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=676647.3609
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=58864.9501
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=97444.0672
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=665237.7092
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=84894.0456
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=222302.5497
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=771981.8417
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=215847.5052
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=761725.6310
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=1738453.9768
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=930221.0067
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round1.png'
✓ 2D loss landscape saved to 'loss_landscape_clients_2d_round1.png'
cli 0 ep 0 batch 156  train Loss: 2.968 | Acc:27.189% | total 2512
cli 0 ep 1 batch 156  train Loss: 2.253 | Acc:42.396% | total 2512
cli 0 ep 2 batch 156  train Loss: 2.077 | Acc:44.865% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.940 | Acc:48.408% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.909 | Acc:49.045% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.833 | Acc:50.438% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.788 | Acc:51.911% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.758 | Acc:51.831% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.699 | Acc:52.747% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.657 | Acc:55.295% | total 2512
personalized cli 13 ep 0 batch 84  train Loss: 8693.694 | Acc:21.397% | total 1360
