img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
Computing loss landscape: alpha=-0.10, beta=0.50, loss=4.2469
Computing loss landscape: alpha=-0.10, beta=0.60, loss=4.2524
Computing loss landscape: alpha=-0.10, beta=0.70, loss=4.2464
Computing loss landscape: alpha=-0.10, beta=0.80, loss=4.2447
Computing loss landscape: alpha=-0.10, beta=0.90, loss=4.2535
Computing loss landscape: alpha=-0.10, beta=1.00, loss=4.2420
Computing loss landscape: alpha=0.00, beta=-1.00, loss=4.2488
Computing loss landscape: alpha=0.00, beta=-0.90, loss=4.2468
Computing loss landscape: alpha=0.00, beta=-0.80, loss=4.2508
Computing loss landscape: alpha=0.00, beta=-0.70, loss=4.2436
Computing loss landscape: alpha=0.00, beta=-0.60, loss=4.2514
Computing loss landscape: alpha=0.00, beta=-0.50, loss=4.2421
Computing loss landscape: alpha=0.00, beta=-0.40, loss=4.2444
Computing loss landscape: alpha=0.00, beta=-0.30, loss=4.2453
Computing loss landscape: alpha=0.00, beta=-0.20, loss=4.2515
Computing loss landscape: alpha=0.00, beta=-0.10, loss=4.2485
Computing loss landscape: alpha=0.00, beta=0.00, loss=4.2530
Computing loss landscape: alpha=0.00, beta=0.10, loss=4.2523
Computing loss landscape: alpha=0.00, beta=0.20, loss=4.2412
Computing loss landscape: alpha=0.00, beta=0.30, loss=4.2529
Computing loss landscape: alpha=0.00, beta=0.40, loss=4.2477
Computing loss landscape: alpha=0.00, beta=0.50, loss=4.2494
Computing loss landscape: alpha=0.00, beta=0.60, loss=4.2437
Computing loss landscape: alpha=0.00, beta=0.70, loss=4.2525
Computing loss landscape: alpha=0.00, beta=0.80, loss=4.2512
Computing loss landscape: alpha=0.00, beta=0.90, loss=4.2466
Computing loss landscape: alpha=0.00, beta=1.00, loss=4.2489
Computing loss landscape: alpha=0.10, beta=-1.00, loss=4.2499
Computing loss landscape: alpha=0.10, beta=-0.90, loss=4.2476
Computing loss landscape: alpha=0.10, beta=-0.80, loss=4.2488
Computing loss landscape: alpha=0.10, beta=-0.70, loss=4.2467
Computing loss landscape: alpha=0.10, beta=-0.60, loss=4.2475
Computing loss landscape: alpha=0.10, beta=-0.50, loss=4.2492
Computing loss landscape: alpha=0.10, beta=-0.40, loss=4.2496
Computing loss landscape: alpha=0.10, beta=-0.30, loss=4.2453
Computing loss landscape: alpha=0.10, beta=-0.20, loss=4.2487
Computing loss landscape: alpha=0.10, beta=-0.10, loss=4.2502
Computing loss landscape: alpha=0.10, beta=0.00, loss=4.2445
Computing loss landscape: alpha=0.10, beta=0.10, loss=4.2459
Computing loss landscape: alpha=0.10, beta=0.20, loss=4.2440
Computing loss landscape: alpha=0.10, beta=0.30, loss=4.2497
Computing loss landscape: alpha=0.10, beta=0.40, loss=4.2501
Computing loss landscape: alpha=0.10, beta=0.50, loss=4.2453
Computing loss landscape: alpha=0.10, beta=0.60, loss=4.2462
Computing loss landscape: alpha=0.10, beta=0.70, loss=4.2428
Computing loss landscape: alpha=0.10, beta=0.80, loss=4.2478
Computing loss landscape: alpha=0.10, beta=0.90, loss=4.2500
Computing loss landscape: alpha=0.10, beta=1.00, loss=4.2506
Computing loss landscape: alpha=0.20, beta=-1.00, loss=4.2486
Computing loss landscape: alpha=0.20, beta=-0.90, loss=4.2431
Computing loss landscape: alpha=0.20, beta=-0.80, loss=4.2462
Computing loss landscape: alpha=0.20, beta=-0.70, loss=4.2461
Computing loss landscape: alpha=0.20, beta=-0.60, loss=4.2473
Computing loss landscape: alpha=0.20, beta=-0.50, loss=4.2482
Computing loss landscape: alpha=0.20, beta=-0.40, loss=4.2496
Computing loss landscape: alpha=0.20, beta=-0.30, loss=4.2491
Computing loss landscape: alpha=0.20, beta=-0.20, loss=4.2470
Computing loss landscape: alpha=0.20, beta=-0.10, loss=4.2458
Computing loss landscape: alpha=0.20, beta=0.00, loss=4.2512
Computing loss landscape: alpha=0.20, beta=0.10, loss=4.2473
Computing loss landscape: alpha=0.20, beta=0.20, loss=4.2447
Computing loss landscape: alpha=0.20, beta=0.30, loss=4.2423
Computing loss landscape: alpha=0.20, beta=0.40, loss=4.2483
Computing loss landscape: alpha=0.20, beta=0.50, loss=4.2447
Computing loss landscape: alpha=0.20, beta=0.60, loss=4.2506
Computing loss landscape: alpha=0.20, beta=0.70, loss=4.2496
Computing loss landscape: alpha=0.20, beta=0.80, loss=4.2587
Computing loss landscape: alpha=0.20, beta=0.90, loss=4.2500
Computing loss landscape: alpha=0.20, beta=1.00, loss=4.2509
Computing loss landscape: alpha=0.30, beta=-1.00, loss=4.2449
Computing loss landscape: alpha=0.30, beta=-0.90, loss=4.2500
Computing loss landscape: alpha=0.30, beta=-0.80, loss=4.2445
Computing loss landscape: alpha=0.30, beta=-0.70, loss=4.2503
Computing loss landscape: alpha=0.30, beta=-0.60, loss=4.2432
Computing loss landscape: alpha=0.30, beta=-0.50, loss=4.2471
Computing loss landscape: alpha=0.30, beta=-0.40, loss=4.2492
Computing loss landscape: alpha=0.30, beta=-0.30, loss=4.2425
Computing loss landscape: alpha=0.30, beta=-0.20, loss=4.2534
Computing loss landscape: alpha=0.30, beta=-0.10, loss=4.2475
Computing loss landscape: alpha=0.30, beta=0.00, loss=4.2466
Computing loss landscape: alpha=0.30, beta=0.10, loss=4.2422
Computing loss landscape: alpha=0.30, beta=0.20, loss=4.2475
Computing loss landscape: alpha=0.30, beta=0.30, loss=4.2485
Computing loss landscape: alpha=0.30, beta=0.40, loss=4.2526
Computing loss landscape: alpha=0.30, beta=0.50, loss=4.2440
Computing loss landscape: alpha=0.30, beta=0.60, loss=4.2440
Computing loss landscape: alpha=0.30, beta=0.70, loss=4.2430
Computing loss landscape: alpha=0.30, beta=0.80, loss=4.2458
Computing loss landscape: alpha=0.30, beta=0.90, loss=4.2524
Computing loss landscape: alpha=0.30, beta=1.00, loss=4.2513
Computing loss landscape: alpha=0.40, beta=-1.00, loss=4.2573
Computing loss landscape: alpha=0.40, beta=-0.90, loss=4.2466
Computing loss landscape: alpha=0.40, beta=-0.80, loss=4.2454
Computing loss landscape: alpha=0.40, beta=-0.70, loss=4.2448
Computing loss landscape: alpha=0.40, beta=-0.60, loss=4.2484
Computing loss landscape: alpha=0.40, beta=-0.50, loss=4.2434
Computing loss landscape: alpha=0.40, beta=-0.40, loss=4.2593
Computing loss landscape: alpha=0.40, beta=-0.30, loss=4.2445
Computing loss landscape: alpha=0.40, beta=-0.20, loss=4.2513
Computing loss landscape: alpha=0.40, beta=-0.10, loss=4.2555
Computing loss landscape: alpha=0.40, beta=0.00, loss=4.2418
Computing loss landscape: alpha=0.40, beta=0.10, loss=4.2505
Computing loss landscape: alpha=0.40, beta=0.20, loss=4.2506
Computing loss landscape: alpha=0.40, beta=0.30, loss=4.2439
Computing loss landscape: alpha=0.40, beta=0.40, loss=4.2495
Computing loss landscape: alpha=0.40, beta=0.50, loss=4.2530
Computing loss landscape: alpha=0.40, beta=0.60, loss=4.2462
Computing loss landscape: alpha=0.40, beta=0.70, loss=4.2471
Computing loss landscape: alpha=0.40, beta=0.80, loss=4.2495
Computing loss landscape: alpha=0.40, beta=0.90, loss=4.2557
Computing loss landscape: alpha=0.40, beta=1.00, loss=4.2536
Computing loss landscape: alpha=0.50, beta=-1.00, loss=4.2479
Computing loss landscape: alpha=0.50, beta=-0.90, loss=4.2345
Computing loss landscape: alpha=0.50, beta=-0.80, loss=4.2431
Computing loss landscape: alpha=0.50, beta=-0.70, loss=4.2461
Computing loss landscape: alpha=0.50, beta=-0.60, loss=4.2520
Computing loss landscape: alpha=0.50, beta=-0.50, loss=4.2550
Computing loss landscape: alpha=0.50, beta=-0.40, loss=4.2478
Computing loss landscape: alpha=0.50, beta=-0.30, loss=4.2485
Computing loss landscape: alpha=0.50, beta=-0.20, loss=4.2466
Computing loss landscape: alpha=0.50, beta=-0.10, loss=4.2478
Computing loss landscape: alpha=0.50, beta=0.00, loss=4.2431
Computing loss landscape: alpha=0.50, beta=0.10, loss=4.2473
Computing loss landscape: alpha=0.50, beta=0.20, loss=4.2491
Computing loss landscape: alpha=0.50, beta=0.30, loss=4.2448
Computing loss landscape: alpha=0.50, beta=0.40, loss=4.2464
Computing loss landscape: alpha=0.50, beta=0.50, loss=4.2467
Computing loss landscape: alpha=0.50, beta=0.60, loss=4.2509
Computing loss landscape: alpha=0.50, beta=0.70, loss=4.2490
Computing loss landscape: alpha=0.50, beta=0.80, loss=4.2460
Computing loss landscape: alpha=0.50, beta=0.90, loss=4.2468
Computing loss landscape: alpha=0.50, beta=1.00, loss=4.2509
Computing loss landscape: alpha=0.60, beta=-1.00, loss=4.2478
Computing loss landscape: alpha=0.60, beta=-0.90, loss=4.2498
Computing loss landscape: alpha=0.60, beta=-0.80, loss=4.2498
Computing loss landscape: alpha=0.60, beta=-0.70, loss=4.2509
Computing loss landscape: alpha=0.60, beta=-0.60, loss=4.2506
Computing loss landscape: alpha=0.60, beta=-0.50, loss=4.2503
Computing loss landscape: alpha=0.60, beta=-0.40, loss=4.2458
Computing loss landscape: alpha=0.60, beta=-0.30, loss=4.2515
Computing loss landscape: alpha=0.60, beta=-0.20, loss=4.2459
Computing loss landscape: alpha=0.60, beta=-0.10, loss=4.2472
Computing loss landscape: alpha=0.60, beta=0.00, loss=4.2522
Computing loss landscape: alpha=0.60, beta=0.10, loss=4.2555
Computing loss landscape: alpha=0.60, beta=0.20, loss=4.2429
Computing loss landscape: alpha=0.60, beta=0.30, loss=4.2440
Computing loss landscape: alpha=0.60, beta=0.40, loss=4.2499
Computing loss landscape: alpha=0.60, beta=0.50, loss=4.2467
Computing loss landscape: alpha=0.60, beta=0.60, loss=4.2500
Computing loss landscape: alpha=0.60, beta=0.70, loss=4.2506
Computing loss landscape: alpha=0.60, beta=0.80, loss=4.2510
Computing loss landscape: alpha=0.60, beta=0.90, loss=4.2509
Computing loss landscape: alpha=0.60, beta=1.00, loss=4.2545
Computing loss landscape: alpha=0.70, beta=-1.00, loss=4.2521
Computing loss landscape: alpha=0.70, beta=-0.90, loss=4.2580
Computing loss landscape: alpha=0.70, beta=-0.80, loss=4.2555
Computing loss landscape: alpha=0.70, beta=-0.70, loss=4.2525
Computing loss landscape: alpha=0.70, beta=-0.60, loss=4.2470
Computing loss landscape: alpha=0.70, beta=-0.50, loss=4.2452
Computing loss landscape: alpha=0.70, beta=-0.40, loss=4.2481
Computing loss landscape: alpha=0.70, beta=-0.30, loss=4.2519
Computing loss landscape: alpha=0.70, beta=-0.20, loss=4.2525
Computing loss landscape: alpha=0.70, beta=-0.10, loss=4.2474
Computing loss landscape: alpha=0.70, beta=0.00, loss=4.2493
Computing loss landscape: alpha=0.70, beta=0.10, loss=4.2486
Computing loss landscape: alpha=0.70, beta=0.20, loss=4.2493
Computing loss landscape: alpha=0.70, beta=0.30, loss=4.2472
Computing loss landscape: alpha=0.70, beta=0.40, loss=4.2506
Computing loss landscape: alpha=0.70, beta=0.50, loss=4.2513
Computing loss landscape: alpha=0.70, beta=0.60, loss=4.2458
Computing loss landscape: alpha=0.70, beta=0.70, loss=4.2413
Computing loss landscape: alpha=0.70, beta=0.80, loss=4.2446
Computing loss landscape: alpha=0.70, beta=0.90, loss=4.2511
Computing loss landscape: alpha=0.70, beta=1.00, loss=4.2434
Computing loss landscape: alpha=0.80, beta=-1.00, loss=4.2524
Computing loss landscape: alpha=0.80, beta=-0.90, loss=4.2519
Computing loss landscape: alpha=0.80, beta=-0.80, loss=4.2480
Computing loss landscape: alpha=0.80, beta=-0.70, loss=4.2465
Computing loss landscape: alpha=0.80, beta=-0.60, loss=4.2457
Computing loss landscape: alpha=0.80, beta=-0.50, loss=4.2356
Computing loss landscape: alpha=0.80, beta=-0.40, loss=4.2486
Computing loss landscape: alpha=0.80, beta=-0.30, loss=4.2455
Computing loss landscape: alpha=0.80, beta=-0.20, loss=4.2447
Computing loss landscape: alpha=0.80, beta=-0.10, loss=4.2467
Computing loss landscape: alpha=0.80, beta=0.00, loss=4.2452
Computing loss landscape: alpha=0.80, beta=0.10, loss=4.2491
Computing loss landscape: alpha=0.80, beta=0.20, loss=4.2425
Computing loss landscape: alpha=0.80, beta=0.30, loss=4.2467
Computing loss landscape: alpha=0.80, beta=0.40, loss=4.2477
Computing loss landscape: alpha=0.80, beta=0.50, loss=4.2482
Computing loss landscape: alpha=0.80, beta=0.60, loss=4.2506
Computing loss landscape: alpha=0.80, beta=0.70, loss=4.2514
Computing loss landscape: alpha=0.80, beta=0.80, loss=4.2469
Computing loss landscape: alpha=0.80, beta=0.90, loss=4.2509
Computing loss landscape: alpha=0.80, beta=1.00, loss=4.2497
Computing loss landscape: alpha=0.90, beta=-1.00, loss=4.2462
Computing loss landscape: alpha=0.90, beta=-0.90, loss=4.2427
Computing loss landscape: alpha=0.90, beta=-0.80, loss=4.2479
Computing loss landscape: alpha=0.90, beta=-0.70, loss=4.2417
Computing loss landscape: alpha=0.90, beta=-0.60, loss=4.2448
Computing loss landscape: alpha=0.90, beta=-0.50, loss=4.2466
Computing loss landscape: alpha=0.90, beta=-0.40, loss=4.2560
Computing loss landscape: alpha=0.90, beta=-0.30, loss=4.2531
Computing loss landscape: alpha=0.90, beta=-0.20, loss=4.2487
Computing loss landscape: alpha=0.90, beta=-0.10, loss=4.2448
Computing loss landscape: alpha=0.90, beta=0.00, loss=4.2431
Computing loss landscape: alpha=0.90, beta=0.10, loss=4.2491
Computing loss landscape: alpha=0.90, beta=0.20, loss=4.2541
Computing loss landscape: alpha=0.90, beta=0.30, loss=4.2513
Computing loss landscape: alpha=0.90, beta=0.40, loss=4.2518
Computing loss landscape: alpha=0.90, beta=0.50, loss=4.2537
Computing loss landscape: alpha=0.90, beta=0.60, loss=4.2549
Computing loss landscape: alpha=0.90, beta=0.70, loss=4.2472
Computing loss landscape: alpha=0.90, beta=0.80, loss=4.2461
Computing loss landscape: alpha=0.90, beta=0.90, loss=4.2526
Computing loss landscape: alpha=0.90, beta=1.00, loss=4.2488
Computing loss landscape: alpha=1.00, beta=-1.00, loss=4.2515
Computing loss landscape: alpha=1.00, beta=-0.90, loss=4.2472
Computing loss landscape: alpha=1.00, beta=-0.80, loss=4.2486
Computing loss landscape: alpha=1.00, beta=-0.70, loss=4.2496
Computing loss landscape: alpha=1.00, beta=-0.60, loss=4.2501
Computing loss landscape: alpha=1.00, beta=-0.50, loss=4.2423
Computing loss landscape: alpha=1.00, beta=-0.40, loss=4.2477
Computing loss landscape: alpha=1.00, beta=-0.30, loss=4.2546
Computing loss landscape: alpha=1.00, beta=-0.20, loss=4.2417
Computing loss landscape: alpha=1.00, beta=-0.10, loss=4.2480
Computing loss landscape: alpha=1.00, beta=0.00, loss=4.2488
Computing loss landscape: alpha=1.00, beta=0.10, loss=4.2402
Computing loss landscape: alpha=1.00, beta=0.20, loss=4.2509
Computing loss landscape: alpha=1.00, beta=0.30, loss=4.2608
Computing loss landscape: alpha=1.00, beta=0.40, loss=4.2523
Computing loss landscape: alpha=1.00, beta=0.50, loss=4.2477
Computing loss landscape: alpha=1.00, beta=0.60, loss=4.2517
Computing loss landscape: alpha=1.00, beta=0.70, loss=4.2506
Computing loss landscape: alpha=1.00, beta=0.80, loss=4.2473
Computing loss landscape: alpha=1.00, beta=0.90, loss=4.2501
Computing loss landscape: alpha=1.00, beta=1.00, loss=4.2494
3D loss landscape saved to 'loss_landscape_3d.png'
2D loss landscape saved to 'loss_landscape_2d.png'
init_perf_on_val:  10.18
use kd dataset cifar100
Computing loss landscape: alpha=-1.00, beta=-1.00, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.90, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.80, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.70, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.60, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.50, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.40, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.30, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.20, loss=nan
Computing loss landscape: alpha=-1.00, beta=-0.10, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.00, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.10, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.20, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.30, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.40, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.50, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.60, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.70, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.80, loss=nan
Computing loss landscape: alpha=-1.00, beta=0.90, loss=nan
Computing loss landscape: alpha=-1.00, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.90, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.90, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.90, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.90, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.80, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.80, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.80, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.80, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.70, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.20, loss=nan
Computing loss landscape: alpha=-0.70, beta=-0.10, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.00, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.10, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.20, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.30, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.40, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.50, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.60, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.70, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.80, loss=nan
Computing loss landscape: alpha=-0.70, beta=0.90, loss=nan
Computing loss landscape: alpha=-0.70, beta=1.00, loss=nan
Computing loss landscape: alpha=-0.60, beta=-1.00, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.90, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.80, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.70, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.60, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.50, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.40, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.30, loss=nan
Computing loss landscape: alpha=-0.60, beta=-0.20, loss=nan
