img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
Server Batch[253/500] KD:0.0520 ValAcc20.48
Server Batch[254/500] KD:0.0536 ValAcc20.96
Server Batch[255/500] KD:0.0521 ValAcc20.42
Server Batch[256/500] KD:0.0545 ValAcc20.48
Server Batch[257/500] KD:0.0528 ValAcc20.66
Server Batch[258/500] KD:0.0535 ValAcc20.18
Server Batch[259/500] KD:0.0508 ValAcc20.56
Server Batch[260/500] KD:0.0522 ValAcc20.5
Server Batch[261/500] KD:0.0512 ValAcc20.72
Server Batch[262/500] KD:0.0514 ValAcc20.82
Server Batch[263/500] KD:0.0520 ValAcc20.58
Server Batch[264/500] KD:0.0524 ValAcc20.66
Server Batch[265/500] KD:0.0507 ValAcc21.0
Server Batch[266/500] KD:0.0525 ValAcc20.94
Server Batch[267/500] KD:0.0518 ValAcc20.22
Server Batch[268/500] KD:0.0512 ValAcc20.68
Server Batch[269/500] KD:0.0519 ValAcc20.42
Server Batch[270/500] KD:0.0511 ValAcc21.02
Server Batch[271/500] KD:0.0553 ValAcc20.76
Server Batch[272/500] KD:0.0523 ValAcc20.4
Server Batch[273/500] KD:0.0515 ValAcc20.72
Server Batch[274/500] KD:0.0502 ValAcc20.64
Server Batch[275/500] KD:0.0597 ValAcc20.54
Server Batch[276/500] KD:0.0534 ValAcc20.94
Server Batch[277/500] KD:0.0516 ValAcc20.72
Server Batch[278/500] KD:0.0545 ValAcc21.16
Server Batch[279/500] KD:0.0518 ValAcc20.86
Server Batch[280/500] KD:0.0513 ValAcc20.96
Server Batch[281/500] KD:0.0503 ValAcc21.32
Server Batch[282/500] KD:0.0512 ValAcc21.28
Server Batch[283/500] KD:0.0515 ValAcc20.88
Server Batch[284/500] KD:0.0494 ValAcc21.2
Server Batch[285/500] KD:0.0522 ValAcc21.06
Server Batch[286/500] KD:0.0506 ValAcc21.06
Server Batch[287/500] KD:0.0538 ValAcc20.96
Server Batch[288/500] KD:0.0505 ValAcc21.5
Server Batch[289/500] KD:0.0497 ValAcc21.46
Server Batch[290/500] KD:0.0514 ValAcc21.28
Server Batch[291/500] KD:0.0515 ValAcc21.48
Server Batch[292/500] KD:0.0499 ValAcc21.34
Server Batch[293/500] KD:0.0511 ValAcc21.5
Server Batch[294/500] KD:0.0496 ValAcc21.56
Server Batch[295/500] KD:0.0505 ValAcc21.24
Server Batch[296/500] KD:0.0495 ValAcc20.9
Server Batch[297/500] KD:0.0497 ValAcc21.0
Server Batch[298/500] KD:0.0520 ValAcc21.26
Server Batch[299/500] KD:0.0476 ValAcc21.08
Server Batch[300/500] KD:0.0476 ValAcc21.04
Server Batch[301/500] KD:0.0509 ValAcc21.06
Server Batch[302/500] KD:0.0492 ValAcc20.68
Server Batch[303/500] KD:0.0494 ValAcc20.72
Server Batch[304/500] KD:0.0493 ValAcc21.16
Server Batch[305/500] KD:0.0484 ValAcc21.42
Server Batch[306/500] KD:0.0493 ValAcc21.08
Server Batch[307/500] KD:0.0502 ValAcc20.8
Server Batch[308/500] KD:0.0519 ValAcc21.22
Server Batch[309/500] KD:0.0490 ValAcc20.9
Server Batch[310/500] KD:0.0484 ValAcc21.42
Server Batch[311/500] KD:0.0518 ValAcc21.04
Server Batch[312/500] KD:0.0480 ValAcc21.48
Server Batch[313/500] KD:0.0484 ValAcc21.36
Server Batch[314/500] KD:0.0516 ValAcc21.8
Server Batch[315/500] KD:0.0491 ValAcc21.12
Server Batch[316/500] KD:0.0500 ValAcc21.28
Server Batch[317/500] KD:0.0485 ValAcc21.28
Server Batch[318/500] KD:0.0493 ValAcc21.54
Server Batch[319/500] KD:0.0490 ValAcc21.44
Server Batch[320/500] KD:0.0491 ValAcc21.44
Server Batch[321/500] KD:0.0484 ValAcc21.66
Server Batch[322/500] KD:0.0498 ValAcc21.54
Server Batch[323/500] KD:0.0511 ValAcc20.9
Server Batch[324/500] KD:0.0496 ValAcc21.14
Server Batch[325/500] KD:0.0482 ValAcc21.16
Server Batch[326/500] KD:0.0506 ValAcc21.32
Server Batch[327/500] KD:0.0479 ValAcc21.16
Server Batch[328/500] KD:0.0489 ValAcc21.06
Server Batch[329/500] KD:0.0519 ValAcc21.56
Server Batch[330/500] KD:0.0468 ValAcc21.68
Server Batch[331/500] KD:0.0492 ValAcc21.38
Server Batch[332/500] KD:0.0540 ValAcc21.48
Server Batch[333/500] KD:0.0492 ValAcc21.36
Server Batch[334/500] KD:0.0514 ValAcc21.52
Server Batch[335/500] KD:0.0492 ValAcc21.52
Server Batch[336/500] KD:0.0486 ValAcc21.28
Server Batch[337/500] KD:0.0483 ValAcc21.44
Server Batch[338/500] KD:0.0517 ValAcc21.18
Server Batch[339/500] KD:0.0488 ValAcc20.76
Server Batch[340/500] KD:0.0494 ValAcc21.0
Server Batch[341/500] KD:0.0482 ValAcc21.22
Server Batch[342/500] KD:0.0477 ValAcc21.38
Server Batch[343/500] KD:0.0485 ValAcc21.52
Server Batch[344/500] KD:0.0480 ValAcc21.54
Server Batch[345/500] KD:0.0472 ValAcc22.08
Server Batch[346/500] KD:0.0496 ValAcc21.48
Server Batch[347/500] KD:0.0472 ValAcc21.44
Server Batch[348/500] KD:0.0480 ValAcc21.64
Server Batch[349/500] KD:0.0484 ValAcc21.34
Server Batch[350/500] KD:0.0474 ValAcc21.4
Server Batch[351/500] KD:0.0479 ValAcc21.22
Server Batch[352/500] KD:0.0476 ValAcc21.68
Server Batch[353/500] KD:0.0504 ValAcc21.12
Server Batch[354/500] KD:0.0484 ValAcc21.08
Server Batch[355/500] KD:0.0482 ValAcc21.5
Server Batch[356/500] KD:0.0485 ValAcc21.14
Server Batch[357/500] KD:0.0467 ValAcc21.44
Server Batch[358/500] KD:0.0461 ValAcc21.46
Server Batch[359/500] KD:0.0492 ValAcc21.44
Server Batch[360/500] KD:0.0472 ValAcc21.4
Server Batch[361/500] KD:0.0464 ValAcc20.78
Server Batch[362/500] KD:0.0470 ValAcc21.34
Server Batch[363/500] KD:0.0492 ValAcc21.8
Server Batch[364/500] KD:0.0472 ValAcc21.68
Server Batch[365/500] KD:0.0494 ValAcc21.74
Server Batch[366/500] KD:0.0475 ValAcc21.54
Server Batch[367/500] KD:0.0474 ValAcc21.66
Server Batch[368/500] KD:0.0487 ValAcc21.48
Server Batch[369/500] KD:0.0485 ValAcc21.62
Server Batch[370/500] KD:0.0473 ValAcc21.62
Server Batch[371/500] KD:0.0486 ValAcc21.42
Server Batch[372/500] KD:0.0466 ValAcc21.92
Server Batch[373/500] KD:0.0461 ValAcc21.36
Server Batch[374/500] KD:0.0493 ValAcc21.6
Server Batch[375/500] KD:0.0470 ValAcc21.7
Server Batch[376/500] KD:0.0475 ValAcc21.06
Server Batch[377/500] KD:0.0476 ValAcc21.82
Server Batch[378/500] KD:0.0463 ValAcc21.5
Server Batch[379/500] KD:0.0470 ValAcc21.46
Server Batch[380/500] KD:0.0506 ValAcc21.42
Server Batch[381/500] KD:0.0469 ValAcc21.36
Server Batch[382/500] KD:0.0469 ValAcc21.52
Server Batch[383/500] KD:0.0475 ValAcc21.56
Server Batch[384/500] KD:0.0470 ValAcc21.0
Server Batch[385/500] KD:0.0484 ValAcc21.84
Server Batch[386/500] KD:0.0461 ValAcc21.52
Server Batch[387/500] KD:0.0469 ValAcc21.54
Server Batch[388/500] KD:0.0479 ValAcc21.58
Server Batch[389/500] KD:0.0471 ValAcc21.4
Server Batch[390/500] KD:0.0472 ValAcc21.68
Server Batch[391/500] KD:0.0474 ValAcc21.32
Server Batch[392/500] KD:0.0475 ValAcc21.42
Server Batch[393/500] KD:0.0472 ValAcc21.42
Server Batch[394/500] KD:0.0473 ValAcc21.7
Server Batch[395/500] KD:0.0458 ValAcc21.4
Server Batch[396/500] KD:0.0465 ValAcc21.22
Server Batch[397/500] KD:0.0458 ValAcc21.48
Server Batch[398/500] KD:0.0468 ValAcc21.36
Server Batch[399/500] KD:0.0457 ValAcc21.56
Server Batch[400/500] KD:0.0452 ValAcc21.56
Server Batch[401/500] KD:0.0489 ValAcc20.78
Server Batch[402/500] KD:0.0463 ValAcc21.34
Server Batch[403/500] KD:0.0469 ValAcc21.7
Server Batch[404/500] KD:0.0471 ValAcc21.16
Server Batch[405/500] KD:0.0455 ValAcc21.64
Server Batch[406/500] KD:0.0477 ValAcc21.5
Server Batch[407/500] KD:0.0457 ValAcc21.3
Server Batch[408/500] KD:0.0457 ValAcc22.12
Server Batch[409/500] KD:0.0457 ValAcc21.56
Server Batch[410/500] KD:0.0453 ValAcc21.94
Server Batch[411/500] KD:0.0459 ValAcc21.3
Server Batch[412/500] KD:0.0466 ValAcc21.3
Server Batch[413/500] KD:0.0472 ValAcc21.98
Server Batch[414/500] KD:0.0465 ValAcc21.34
Server Batch[415/500] KD:0.0456 ValAcc21.5
Server Batch[416/500] KD:0.0482 ValAcc21.28
Server Batch[417/500] KD:0.0463 ValAcc21.42
Server Batch[418/500] KD:0.0460 ValAcc21.94
Server Batch[419/500] KD:0.0475 ValAcc21.58
Server Batch[420/500] KD:0.0462 ValAcc21.72
Server Batch[421/500] KD:0.0466 ValAcc21.28
Server Batch[422/500] KD:0.0453 ValAcc21.52
Server Batch[423/500] KD:0.0462 ValAcc21.36
Server Batch[424/500] KD:0.0449 ValAcc21.68
Server Batch[425/500] KD:0.0470 ValAcc21.74
Server Batch[426/500] KD:0.0456 ValAcc21.76
Server Batch[427/500] KD:0.0449 ValAcc21.14
Server Batch[428/500] KD:0.0462 ValAcc21.64
Server Batch[429/500] KD:0.0444 ValAcc21.34
Server Batch[430/500] KD:0.0459 ValAcc21.68
Server Batch[431/500] KD:0.0487 ValAcc21.42
Server Batch[432/500] KD:0.0463 ValAcc21.52
Server Batch[433/500] KD:0.0478 ValAcc21.48
Server Batch[434/500] KD:0.0464 ValAcc22.0
Server Batch[435/500] KD:0.0451 ValAcc21.08
Server Batch[436/500] KD:0.0444 ValAcc21.5
Server Batch[437/500] KD:0.0447 ValAcc21.48
Server Batch[438/500] KD:0.0458 ValAcc21.08
Server Batch[439/500] KD:0.0468 ValAcc21.48
Server Batch[440/500] KD:0.0460 ValAcc21.36
Server Batch[441/500] KD:0.0456 ValAcc21.38
Server Batch[442/500] KD:0.0468 ValAcc21.62
Server Batch[443/500] KD:0.0465 ValAcc22.02
Server Batch[444/500] KD:0.0459 ValAcc21.76
Server Batch[445/500] KD:0.0460 ValAcc21.66
Server Batch[446/500] KD:0.0455 ValAcc21.52
Server Batch[447/500] KD:0.0462 ValAcc21.42
Server Batch[448/500] KD:0.0453 ValAcc21.46
Server Batch[449/500] KD:0.0457 ValAcc21.44
Server Batch[450/500] KD:0.0469 ValAcc21.5
Server Batch[451/500] KD:0.0444 ValAcc21.58
Server Batch[452/500] KD:0.0450 ValAcc21.64
Server Batch[453/500] KD:0.0456 ValAcc21.22
Server Batch[454/500] KD:0.0462 ValAcc21.98
Server Batch[455/500] KD:0.0459 ValAcc21.74
Server Batch[456/500] KD:0.0451 ValAcc22.16
Server Batch[457/500] KD:0.0454 ValAcc21.7
Server Batch[458/500] KD:0.0476 ValAcc21.22
Server Batch[459/500] KD:0.0461 ValAcc21.36
Server Batch[460/500] KD:0.0469 ValAcc21.12
Server Batch[461/500] KD:0.0433 ValAcc21.6
Server Batch[462/500] KD:0.0471 ValAcc21.74
Server Batch[463/500] KD:0.0452 ValAcc21.38
Server Batch[464/500] KD:0.0443 ValAcc21.1
Server Batch[465/500] KD:0.0451 ValAcc21.66
Server Batch[466/500] KD:0.0462 ValAcc21.78
Server Batch[467/500] KD:0.0469 ValAcc21.2
Server Batch[468/500] KD:0.0459 ValAcc21.12
Server Batch[469/500] KD:0.0447 ValAcc21.62
Server Batch[470/500] KD:0.0467 ValAcc21.38
Server Batch[471/500] KD:0.0444 ValAcc21.74
Server Batch[472/500] KD:0.0461 ValAcc21.68
Server Batch[473/500] KD:0.0470 ValAcc21.94
Server Batch[474/500] KD:0.0443 ValAcc21.78
Server Batch[475/500] KD:0.0452 ValAcc21.82
Server Batch[476/500] KD:0.0461 ValAcc21.16
Server Batch[477/500] KD:0.0467 ValAcc21.34
Server Batch[478/500] KD:0.0459 ValAcc21.36
Server Batch[479/500] KD:0.0450 ValAcc21.66
Server Batch[480/500] KD:0.0466 ValAcc21.4
Server Batch[481/500] KD:0.0450 ValAcc21.38
Server Batch[482/500] KD:0.0471 ValAcc21.56
Server Batch[483/500] KD:0.0461 ValAcc21.68
Server Batch[484/500] KD:0.0468 ValAcc21.4
Server Batch[485/500] KD:0.0449 ValAcc21.58
Server Batch[486/500] KD:0.0456 ValAcc21.66
Server Batch[487/500] KD:0.0461 ValAcc21.84
Server Batch[488/500] KD:0.0442 ValAcc21.4
Server Batch[489/500] KD:0.0448 ValAcc21.6
Server Batch[490/500] KD:0.0471 ValAcc21.48
Server Batch[491/500] KD:0.0469 ValAcc21.52
Server Batch[492/500] KD:0.0463 ValAcc21.52
Server Batch[493/500] KD:0.0456 ValAcc21.42
Server Batch[494/500] KD:0.0451 ValAcc21.7
Server Batch[495/500] KD:0.0454 ValAcc21.28
Server Batch[496/500] KD:0.0466 ValAcc21.62
Server Batch[497/500] KD:0.0456 ValAcc21.46
Server Batch[498/500] KD:0.0448 ValAcc21.6
Server Batch[499/500] KD:0.0456 ValAcc22.14
use distillation model at server step 457 with val performance 22.16
global model after distillation 21.07
round 0 select clients [4, 18, 2, 8, 3, 7, 12, 14] fedavg global model 21.07 time 9578.04
4 client test accuracy : 35.86309523809524
18 client test accuracy : 27.868852459016395
2 client test accuracy : 35.37735849056604
8 client test accuracy : 28.27102803738318
3 client test accuracy : 37.39495798319328
7 client test accuracy : 36.058394160583944
12 client test accuracy : 36.97632058287796
14 client test accuracy : 32.71461716937355
personalized cli 15 ep 0 batch 114  train Loss: 76.321 | Acc:31.957% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 49.152 | Acc:43.370% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 32.144 | Acc:47.120% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 21.411 | Acc:46.630% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 14.569 | Acc:48.315% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 10.224 | Acc:48.424% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 7.434 | Acc:51.467% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 5.704 | Acc:49.728% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 4.631 | Acc:49.239% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 3.898 | Acc:49.239% | total 1840
cli 15 ep 0 batch 114  train Loss: 3.057 | Acc:28.424% | total 1840
cli 15 ep 1 batch 114  train Loss: 2.446 | Acc:41.848% | total 1840
cli 15 ep 2 batch 114  train Loss: 2.290 | Acc:44.783% | total 1840
cli 15 ep 3 batch 114  train Loss: 2.174 | Acc:46.739% | total 1840
cli 15 ep 4 batch 114  train Loss: 2.088 | Acc:48.370% | total 1840
cli 15 ep 5 batch 114  train Loss: 2.010 | Acc:48.641% | total 1840
cli 15 ep 6 batch 114  train Loss: 2.016 | Acc:49.185% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.930 | Acc:51.630% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.848 | Acc:53.098% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.814 | Acc:53.315% | total 1840
personalized cli 12 ep 0 batch 167  train Loss: 68.907 | Acc:48.289% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 36.680 | Acc:52.009% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 19.965 | Acc:53.125% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 11.383 | Acc:52.976% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 7.003 | Acc:52.195% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 4.709 | Acc:52.865% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 3.521 | Acc:51.972% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 2.937 | Acc:51.935% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 2.596 | Acc:52.939% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 2.463 | Acc:52.307% | total 2688
cli 12 ep 0 batch 167  train Loss: 2.375 | Acc:40.588% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.929 | Acc:48.958% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.834 | Acc:51.674% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.780 | Acc:51.674% | total 2688
cli 12 ep 4 batch 167  train Loss: 1.724 | Acc:53.981% | total 2688
cli 12 ep 5 batch 167  train Loss: 1.632 | Acc:55.320% | total 2688
cli 12 ep 6 batch 167  train Loss: 1.584 | Acc:55.729% | total 2688
cli 12 ep 7 batch 167  train Loss: 1.580 | Acc:57.106% | total 2688
cli 12 ep 8 batch 167  train Loss: 1.584 | Acc:56.176% | total 2688
cli 12 ep 9 batch 167  train Loss: 1.562 | Acc:57.664% | total 2688
personalized cli 6 ep 0 batch 88  train Loss: 79.600 | Acc:40.801% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 56.438 | Acc:52.388% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 40.394 | Acc:55.126% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 29.100 | Acc:57.022% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 21.184 | Acc:58.076% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 15.568 | Acc:59.340% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 11.618 | Acc:59.831% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 8.919 | Acc:57.935% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 6.956 | Acc:58.146% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 5.539 | Acc:59.410% | total 1424
cli 6 ep 0 batch 88  train Loss: 2.913 | Acc:33.989% | total 1424
cli 6 ep 1 batch 88  train Loss: 2.102 | Acc:52.037% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.986 | Acc:53.792% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.877 | Acc:55.758% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.759 | Acc:57.654% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.685 | Acc:59.480% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.653 | Acc:59.480% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.633 | Acc:60.463% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.584 | Acc:61.447% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.552 | Acc:60.744% | total 1424
personalized cli 3 ep 0 batch 133  train Loss: 73.020 | Acc:54.244% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 44.242 | Acc:54.571% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 27.082 | Acc:55.784% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 16.898 | Acc:57.276% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 10.878 | Acc:57.043% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 7.377 | Acc:56.203% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 5.270 | Acc:57.136% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 3.997 | Acc:57.743% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 3.321 | Acc:54.757% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 2.857 | Acc:57.229% | total 2144
cli 3 ep 0 batch 133  train Loss: 2.486 | Acc:39.552% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.893 | Acc:52.052% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.838 | Acc:52.938% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.749 | Acc:55.177% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.611 | Acc:58.489% | total 2144
cli 3 ep 5 batch 133  train Loss: 1.557 | Acc:59.375% | total 2144
cli 3 ep 6 batch 133  train Loss: 1.531 | Acc:59.562% | total 2144
cli 3 ep 7 batch 133  train Loss: 1.504 | Acc:60.914% | total 2144
cli 3 ep 8 batch 133  train Loss: 1.449 | Acc:61.847% | total 2144
cli 3 ep 9 batch 133  train Loss: 1.496 | Acc:59.888% | total 2144
personalized cli 19 ep 0 batch 185  train Loss: 67.313 | Acc:32.997% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 33.448 | Acc:45.598% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 17.393 | Acc:46.976% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 9.693 | Acc:47.883% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 6.046 | Acc:47.547% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 4.249 | Acc:48.017% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 3.409 | Acc:48.320% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 2.994 | Acc:48.656% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 2.799 | Acc:48.286% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 2.678 | Acc:49.395% | total 2976
cli 19 ep 0 batch 185  train Loss: 2.817 | Acc:33.535% | total 2976
cli 19 ep 1 batch 185  train Loss: 2.228 | Acc:44.758% | total 2976
cli 19 ep 2 batch 185  train Loss: 2.045 | Acc:47.513% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.982 | Acc:48.958% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.900 | Acc:50.302% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.813 | Acc:51.882% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.783 | Acc:52.319% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.742 | Acc:53.965% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.682 | Acc:56.015% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.651 | Acc:57.191% | total 2976
personalized cli 0 ep 0 batch 156  train Loss: 70.748 | Acc:34.236% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 39.134 | Acc:43.551% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 22.280 | Acc:45.581% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 13.216 | Acc:47.134% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8.307 | Acc:49.283% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 5.720 | Acc:47.373% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 4.322 | Acc:47.373% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 3.551 | Acc:47.572% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 3.134 | Acc:46.417% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 2.921 | Acc:47.651% | total 2512
Computing loss landscape for all 20 clients at round 1...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=2518996.6029
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=901897.9408
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=5620571.0443
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=611065.6809
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=233234.4207
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=2862898.1719
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=175188.2988
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=107776.2405
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=1634057.6365
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=129213.2964
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=106173.0930
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=1283905.2771
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=142430.0829
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=122069.3145
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=1246891.6076
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=164876.0737
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=272122.1594
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=1084402.6122
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=272078.5554
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=1028451.6009
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=2260513.5002
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=1029644.2532
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round1.png'
cli 0 ep 0 batch 156  train Loss: 2.985 | Acc:26.752% | total 2512
cli 0 ep 1 batch 156  train Loss: 2.299 | Acc:41.959% | total 2512
cli 0 ep 2 batch 156  train Loss: 2.103 | Acc:45.342% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.953 | Acc:47.452% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.921 | Acc:47.970% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.859 | Acc:49.323% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.809 | Acc:50.677% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.756 | Acc:51.951% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.726 | Acc:52.428% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.680 | Acc:54.379% | total 2512
personalized cli 13 ep 0 batch 84  train Loss: 8695.364 | Acc:23.382% | total 1360
