img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.263 | Acc:36.686% | total 2704
Server Batch[253/500] KD:0.1186 ValAcc20.16
Server Batch[254/500] KD:0.1196 ValAcc20.12
Server Batch[255/500] KD:0.1172 ValAcc19.54
Server Batch[256/500] KD:0.1193 ValAcc19.9
Server Batch[257/500] KD:0.1220 ValAcc19.88
Server Batch[258/500] KD:0.1184 ValAcc19.62
Server Batch[259/500] KD:0.1164 ValAcc20.28
Server Batch[260/500] KD:0.1220 ValAcc19.88
Server Batch[261/500] KD:0.1179 ValAcc19.9
Server Batch[262/500] KD:0.1180 ValAcc19.84
Server Batch[263/500] KD:0.1189 ValAcc19.64
Server Batch[264/500] KD:0.1168 ValAcc20.02
Server Batch[265/500] KD:0.1164 ValAcc19.8
Server Batch[266/500] KD:0.1190 ValAcc20.26
Server Batch[267/500] KD:0.1186 ValAcc19.86
Server Batch[268/500] KD:0.1152 ValAcc20.04
Server Batch[269/500] KD:0.1186 ValAcc19.4
Server Batch[270/500] KD:0.1161 ValAcc19.92
Server Batch[271/500] KD:0.1166 ValAcc19.96
Server Batch[272/500] KD:0.1178 ValAcc19.38
Server Batch[273/500] KD:0.1170 ValAcc19.78
Server Batch[274/500] KD:0.1150 ValAcc19.56
Server Batch[275/500] KD:0.1274 ValAcc20.12
Server Batch[276/500] KD:0.1156 ValAcc20.14
Server Batch[277/500] KD:0.1152 ValAcc20.18
Server Batch[278/500] KD:0.1170 ValAcc20.28
Server Batch[279/500] KD:0.1183 ValAcc20.18
Server Batch[280/500] KD:0.1164 ValAcc19.76
Server Batch[281/500] KD:0.1134 ValAcc20.8
Server Batch[282/500] KD:0.1174 ValAcc20.08
Server Batch[283/500] KD:0.1143 ValAcc19.82
Server Batch[284/500] KD:0.1122 ValAcc20.2
Server Batch[285/500] KD:0.1140 ValAcc19.8
Server Batch[286/500] KD:0.1145 ValAcc19.36
Server Batch[287/500] KD:0.1137 ValAcc19.96
Server Batch[288/500] KD:0.1127 ValAcc20.08
Server Batch[289/500] KD:0.1152 ValAcc19.94
Server Batch[290/500] KD:0.1108 ValAcc19.72
Server Batch[291/500] KD:0.1139 ValAcc20.26
Server Batch[292/500] KD:0.1149 ValAcc20.1
Server Batch[293/500] KD:0.1129 ValAcc20.04
Server Batch[294/500] KD:0.1118 ValAcc19.88
Server Batch[295/500] KD:0.1138 ValAcc20.1
Server Batch[296/500] KD:0.1115 ValAcc20.24
Server Batch[297/500] KD:0.1140 ValAcc19.72
Server Batch[298/500] KD:0.1160 ValAcc19.92
Server Batch[299/500] KD:0.1088 ValAcc20.04
Server Batch[300/500] KD:0.1111 ValAcc19.72
Server Batch[301/500] KD:0.1155 ValAcc19.58
Server Batch[302/500] KD:0.1101 ValAcc19.96
Server Batch[303/500] KD:0.1113 ValAcc20.18
Server Batch[304/500] KD:0.1147 ValAcc20.28
Server Batch[305/500] KD:0.1114 ValAcc20.24
Server Batch[306/500] KD:0.1131 ValAcc20.1
Server Batch[307/500] KD:0.1101 ValAcc19.8
Server Batch[308/500] KD:0.1086 ValAcc20.16
Server Batch[309/500] KD:0.1130 ValAcc19.94
Server Batch[310/500] KD:0.1107 ValAcc20.3
Server Batch[311/500] KD:0.1137 ValAcc20.34
Server Batch[312/500] KD:0.1125 ValAcc20.08
Server Batch[313/500] KD:0.1088 ValAcc19.8
Server Batch[314/500] KD:0.1150 ValAcc20.38
Server Batch[315/500] KD:0.1116 ValAcc20.26
Server Batch[316/500] KD:0.1103 ValAcc20.12
Server Batch[317/500] KD:0.1135 ValAcc20.24
Server Batch[318/500] KD:0.1133 ValAcc20.06
Server Batch[319/500] KD:0.1085 ValAcc19.92
Server Batch[320/500] KD:0.1134 ValAcc20.24
Server Batch[321/500] KD:0.1099 ValAcc20.28
Server Batch[322/500] KD:0.1110 ValAcc20.24
Server Batch[323/500] KD:0.1134 ValAcc20.2
Server Batch[324/500] KD:0.1110 ValAcc20.44
Server Batch[325/500] KD:0.1098 ValAcc20.26
Server Batch[326/500] KD:0.1168 ValAcc20.2
Server Batch[327/500] KD:0.1085 ValAcc20.58
Server Batch[328/500] KD:0.1117 ValAcc20.2
Server Batch[329/500] KD:0.1168 ValAcc19.96
Server Batch[330/500] KD:0.1083 ValAcc20.0
Server Batch[331/500] KD:0.1118 ValAcc20.22
Server Batch[332/500] KD:0.1190 ValAcc20.02
Server Batch[333/500] KD:0.1127 ValAcc20.56
Server Batch[334/500] KD:0.1098 ValAcc20.0
Server Batch[335/500] KD:0.1099 ValAcc20.06
Server Batch[336/500] KD:0.1112 ValAcc20.38
Server Batch[337/500] KD:0.1097 ValAcc20.08
Server Batch[338/500] KD:0.1087 ValAcc19.98
Server Batch[339/500] KD:0.1107 ValAcc20.0
Server Batch[340/500] KD:0.1085 ValAcc20.22
Server Batch[341/500] KD:0.1060 ValAcc20.54
Server Batch[342/500] KD:0.1131 ValAcc20.02
Server Batch[343/500] KD:0.1096 ValAcc20.32
Server Batch[344/500] KD:0.1089 ValAcc19.94
Server Batch[345/500] KD:0.1086 ValAcc21.02
Server Batch[346/500] KD:0.1090 ValAcc20.22
Server Batch[347/500] KD:0.1102 ValAcc20.16
Server Batch[348/500] KD:0.1097 ValAcc20.24
Server Batch[349/500] KD:0.1089 ValAcc19.88
Server Batch[350/500] KD:0.1100 ValAcc20.06
Server Batch[351/500] KD:0.1104 ValAcc20.08
Server Batch[352/500] KD:0.1072 ValAcc20.36
Server Batch[353/500] KD:0.1084 ValAcc19.9
Server Batch[354/500] KD:0.1098 ValAcc19.96
Server Batch[355/500] KD:0.1083 ValAcc20.34
Server Batch[356/500] KD:0.1075 ValAcc19.96
Server Batch[357/500] KD:0.1085 ValAcc20.24
Server Batch[358/500] KD:0.1061 ValAcc20.3
Server Batch[359/500] KD:0.1095 ValAcc19.88
Server Batch[360/500] KD:0.1076 ValAcc19.6
Server Batch[361/500] KD:0.1075 ValAcc19.78
Server Batch[362/500] KD:0.1108 ValAcc20.14
Server Batch[363/500] KD:0.1081 ValAcc20.44
Server Batch[364/500] KD:0.1068 ValAcc20.36
Server Batch[365/500] KD:0.1056 ValAcc20.28
Server Batch[366/500] KD:0.1083 ValAcc20.34
Server Batch[367/500] KD:0.1056 ValAcc20.24
Server Batch[368/500] KD:0.1092 ValAcc20.38
Server Batch[369/500] KD:0.1083 ValAcc20.26
Server Batch[370/500] KD:0.1081 ValAcc20.18
Server Batch[371/500] KD:0.1066 ValAcc20.42
Server Batch[372/500] KD:0.1072 ValAcc19.84
Server Batch[373/500] KD:0.1044 ValAcc20.22
Server Batch[374/500] KD:0.1119 ValAcc20.28
Server Batch[375/500] KD:0.1091 ValAcc19.96
Server Batch[376/500] KD:0.1041 ValAcc20.06
Server Batch[377/500] KD:0.1081 ValAcc20.14
Server Batch[378/500] KD:0.1067 ValAcc20.44
Server Batch[379/500] KD:0.1095 ValAcc20.26
Server Batch[380/500] KD:0.1124 ValAcc20.24
Server Batch[381/500] KD:0.1075 ValAcc20.26
Server Batch[382/500] KD:0.1042 ValAcc20.66
Server Batch[383/500] KD:0.1108 ValAcc20.32
Server Batch[384/500] KD:0.1051 ValAcc20.2
Server Batch[385/500] KD:0.1078 ValAcc20.3
Server Batch[386/500] KD:0.1044 ValAcc20.38
Server Batch[387/500] KD:0.1088 ValAcc20.26
Server Batch[388/500] KD:0.1094 ValAcc20.56
Server Batch[389/500] KD:0.1049 ValAcc20.16
Server Batch[390/500] KD:0.1067 ValAcc20.18
Server Batch[391/500] KD:0.1075 ValAcc20.1
Server Batch[392/500] KD:0.1134 ValAcc20.14
Server Batch[393/500] KD:0.1073 ValAcc19.88
Server Batch[394/500] KD:0.1080 ValAcc20.08
Server Batch[395/500] KD:0.1038 ValAcc19.8
Server Batch[396/500] KD:0.1092 ValAcc19.66
Server Batch[397/500] KD:0.1027 ValAcc20.16
Server Batch[398/500] KD:0.1046 ValAcc20.22
Server Batch[399/500] KD:0.1053 ValAcc19.92
Server Batch[400/500] KD:0.1076 ValAcc19.94
Server Batch[401/500] KD:0.1092 ValAcc19.66
Server Batch[402/500] KD:0.1054 ValAcc20.14
Server Batch[403/500] KD:0.1055 ValAcc19.94
Server Batch[404/500] KD:0.1072 ValAcc19.98
Server Batch[405/500] KD:0.1062 ValAcc20.14
Server Batch[406/500] KD:0.1076 ValAcc19.96
Server Batch[407/500] KD:0.1036 ValAcc20.0
Server Batch[408/500] KD:0.1081 ValAcc20.62
Server Batch[409/500] KD:0.1051 ValAcc20.22
Server Batch[410/500] KD:0.1079 ValAcc20.64
Server Batch[411/500] KD:0.1065 ValAcc20.08
Server Batch[412/500] KD:0.1037 ValAcc19.7
Server Batch[413/500] KD:0.1058 ValAcc20.28
Server Batch[414/500] KD:0.1061 ValAcc20.04
Server Batch[415/500] KD:0.1058 ValAcc20.32
Server Batch[416/500] KD:0.1051 ValAcc20.1
Server Batch[417/500] KD:0.1058 ValAcc20.04
Server Batch[418/500] KD:0.1076 ValAcc20.5
Server Batch[419/500] KD:0.1075 ValAcc20.36
Server Batch[420/500] KD:0.1062 ValAcc20.28
Server Batch[421/500] KD:0.1062 ValAcc20.04
Server Batch[422/500] KD:0.1029 ValAcc20.54
Server Batch[423/500] KD:0.1070 ValAcc20.02
Server Batch[424/500] KD:0.1071 ValAcc20.88
Server Batch[425/500] KD:0.1044 ValAcc20.24
Server Batch[426/500] KD:0.1049 ValAcc20.94
Server Batch[427/500] KD:0.1062 ValAcc19.96
Server Batch[428/500] KD:0.1062 ValAcc20.04
Server Batch[429/500] KD:0.1050 ValAcc20.06
Server Batch[430/500] KD:0.1067 ValAcc20.28
Server Batch[431/500] KD:0.1056 ValAcc20.48
Server Batch[432/500] KD:0.1072 ValAcc20.88
Server Batch[433/500] KD:0.1070 ValAcc20.36
Server Batch[434/500] KD:0.1045 ValAcc20.12
Server Batch[435/500] KD:0.1064 ValAcc20.1
Server Batch[436/500] KD:0.1051 ValAcc20.16
Server Batch[437/500] KD:0.1051 ValAcc20.24
Server Batch[438/500] KD:0.1065 ValAcc20.16
Server Batch[439/500] KD:0.1063 ValAcc20.2
Server Batch[440/500] KD:0.1079 ValAcc20.18
Server Batch[441/500] KD:0.1057 ValAcc19.9
Server Batch[442/500] KD:0.1060 ValAcc20.22
Server Batch[443/500] KD:0.1044 ValAcc20.5
Server Batch[444/500] KD:0.1053 ValAcc20.26
Server Batch[445/500] KD:0.1058 ValAcc20.28
Server Batch[446/500] KD:0.1037 ValAcc20.28
Server Batch[447/500] KD:0.1054 ValAcc19.96
Server Batch[448/500] KD:0.1039 ValAcc20.52
Server Batch[449/500] KD:0.1034 ValAcc20.5
Server Batch[450/500] KD:0.1071 ValAcc20.48
Server Batch[451/500] KD:0.1050 ValAcc20.46
Server Batch[452/500] KD:0.1022 ValAcc20.36
Server Batch[453/500] KD:0.1064 ValAcc20.22
Server Batch[454/500] KD:0.1051 ValAcc20.4
Server Batch[455/500] KD:0.1072 ValAcc20.12
Server Batch[456/500] KD:0.1031 ValAcc20.32
Server Batch[457/500] KD:0.1073 ValAcc20.48
Server Batch[458/500] KD:0.1011 ValAcc20.36
Server Batch[459/500] KD:0.1063 ValAcc19.86
Server Batch[460/500] KD:0.1065 ValAcc20.12
Server Batch[461/500] KD:0.1026 ValAcc19.98
Server Batch[462/500] KD:0.1067 ValAcc20.32
Server Batch[463/500] KD:0.1051 ValAcc20.24
Server Batch[464/500] KD:0.1069 ValAcc20.24
Server Batch[465/500] KD:0.1067 ValAcc20.66
Server Batch[466/500] KD:0.1049 ValAcc20.58
Server Batch[467/500] KD:0.1015 ValAcc20.08
Server Batch[468/500] KD:0.1034 ValAcc20.12
Server Batch[469/500] KD:0.1044 ValAcc20.52
Server Batch[470/500] KD:0.1071 ValAcc19.9
Server Batch[471/500] KD:0.1053 ValAcc20.12
Server Batch[472/500] KD:0.1078 ValAcc20.2
Server Batch[473/500] KD:0.1044 ValAcc19.94
Server Batch[474/500] KD:0.1062 ValAcc20.62
Server Batch[475/500] KD:0.1056 ValAcc20.3
Server Batch[476/500] KD:0.1037 ValAcc20.42
Server Batch[477/500] KD:0.1036 ValAcc20.14
Server Batch[478/500] KD:0.1051 ValAcc20.2
Server Batch[479/500] KD:0.1057 ValAcc20.46
Server Batch[480/500] KD:0.1057 ValAcc20.58
Server Batch[481/500] KD:0.1037 ValAcc20.36
Server Batch[482/500] KD:0.1048 ValAcc20.26
Server Batch[483/500] KD:0.1040 ValAcc19.66
Server Batch[484/500] KD:0.1103 ValAcc20.18
Server Batch[485/500] KD:0.1042 ValAcc20.3
Server Batch[486/500] KD:0.1047 ValAcc20.48
Server Batch[487/500] KD:0.1069 ValAcc20.18
Server Batch[488/500] KD:0.1053 ValAcc20.2
Server Batch[489/500] KD:0.1053 ValAcc20.56
Server Batch[490/500] KD:0.1071 ValAcc20.78
Server Batch[491/500] KD:0.1086 ValAcc19.74
Server Batch[492/500] KD:0.1070 ValAcc20.32
Server Batch[493/500] KD:0.1047 ValAcc19.9
Server Batch[494/500] KD:0.1037 ValAcc20.14
Server Batch[495/500] KD:0.1062 ValAcc20.3
Server Batch[496/500] KD:0.1050 ValAcc20.28
Server Batch[497/500] KD:0.1068 ValAcc20.36
Server Batch[498/500] KD:0.1040 ValAcc20.36
Server Batch[499/500] KD:0.1030 ValAcc20.54
use distillation model at server step 346 with val performance 21.02
global model after distillation 19.52
round 0 select clients [4, 18, 2, 8, 3, 7, 12, 14] fedavg global model 19.53 time 12729.97
4 client test accuracy : 37.648809523809526
18 client test accuracy : 29.83606557377049
2 client test accuracy : 36.556603773584904
8 client test accuracy : 26.869158878504674
3 client test accuracy : 37.81512605042017
7 client test accuracy : 38.1021897810219
12 client test accuracy : 36.42987249544627
14 client test accuracy : 32.01856148491879
personalized cli 15 ep 0 batch 114  train Loss: 78.031 | Acc:31.141% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 50.194 | Acc:43.043% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 32.788 | Acc:45.870% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 21.794 | Acc:47.120% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 14.830 | Acc:47.609% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 10.405 | Acc:48.804% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 7.576 | Acc:49.891% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 5.805 | Acc:48.696% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 4.680 | Acc:49.620% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 3.950 | Acc:48.859% | total 1840
cli 15 ep 0 batch 114  train Loss: 3.067 | Acc:29.076% | total 1840
cli 15 ep 1 batch 114  train Loss: 2.452 | Acc:41.793% | total 1840
cli 15 ep 2 batch 114  train Loss: 2.282 | Acc:45.109% | total 1840
cli 15 ep 3 batch 114  train Loss: 2.221 | Acc:45.543% | total 1840
cli 15 ep 4 batch 114  train Loss: 2.100 | Acc:47.609% | total 1840
cli 15 ep 5 batch 114  train Loss: 2.024 | Acc:48.967% | total 1840
cli 15 ep 6 batch 114  train Loss: 2.016 | Acc:48.370% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.922 | Acc:50.707% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.816 | Acc:53.207% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.807 | Acc:53.533% | total 1840
personalized cli 12 ep 0 batch 167  train Loss: 70.637 | Acc:48.103% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 37.617 | Acc:51.376% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 20.417 | Acc:53.348% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 11.617 | Acc:53.013% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 7.087 | Acc:52.455% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 4.735 | Acc:52.083% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 3.526 | Acc:52.902% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 2.926 | Acc:53.162% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 2.588 | Acc:52.641% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 2.448 | Acc:52.381% | total 2688
cli 12 ep 0 batch 167  train Loss: 2.338 | Acc:41.778% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.926 | Acc:49.293% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.832 | Acc:51.265% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.777 | Acc:51.302% | total 2688
cli 12 ep 4 batch 167  train Loss: 1.723 | Acc:52.827% | total 2688
cli 12 ep 5 batch 167  train Loss: 1.666 | Acc:55.469% | total 2688
cli 12 ep 6 batch 167  train Loss: 1.635 | Acc:55.506% | total 2688
cli 12 ep 7 batch 167  train Loss: 1.585 | Acc:57.589% | total 2688
cli 12 ep 8 batch 167  train Loss: 1.558 | Acc:57.329% | total 2688
cli 12 ep 9 batch 167  train Loss: 1.548 | Acc:57.217% | total 2688
personalized cli 6 ep 0 batch 88  train Loss: 81.513 | Acc:38.834% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 57.764 | Acc:52.317% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 41.366 | Acc:54.424% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 29.770 | Acc:56.952% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 21.680 | Acc:57.865% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 15.890 | Acc:59.691% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 11.851 | Acc:59.199% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 9.058 | Acc:57.865% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 7.087 | Acc:57.795% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 5.649 | Acc:58.778% | total 1424
cli 6 ep 0 batch 88  train Loss: 2.949 | Acc:32.163% | total 1424
cli 6 ep 1 batch 88  train Loss: 2.087 | Acc:52.388% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.964 | Acc:52.879% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.873 | Acc:54.916% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.735 | Acc:59.129% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.680 | Acc:58.778% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.634 | Acc:59.902% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.619 | Acc:59.761% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.601 | Acc:60.534% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.529 | Acc:62.008% | total 1424
personalized cli 3 ep 0 batch 133  train Loss: 74.716 | Acc:53.778% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 45.281 | Acc:55.457% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 27.699 | Acc:55.830% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 17.229 | Acc:57.276% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 11.104 | Acc:56.063% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 7.503 | Acc:56.110% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 5.334 | Acc:56.856% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 4.027 | Acc:56.763% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 3.333 | Acc:56.343% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 2.863 | Acc:56.716% | total 2144
cli 3 ep 0 batch 133  train Loss: 2.465 | Acc:39.412% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.912 | Acc:51.959% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.796 | Acc:54.198% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.736 | Acc:56.157% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.612 | Acc:57.743% | total 2144
cli 3 ep 5 batch 133  train Loss: 1.570 | Acc:58.302% | total 2144
cli 3 ep 6 batch 133  train Loss: 1.558 | Acc:58.769% | total 2144
cli 3 ep 7 batch 133  train Loss: 1.522 | Acc:59.748% | total 2144
cli 3 ep 8 batch 133  train Loss: 1.449 | Acc:61.567% | total 2144
cli 3 ep 9 batch 133  train Loss: 1.500 | Acc:60.914% | total 2144
personalized cli 19 ep 0 batch 185  train Loss: 68.765 | Acc:33.300% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 34.164 | Acc:44.792% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 17.751 | Acc:46.942% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 9.879 | Acc:46.976% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 6.110 | Acc:47.849% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 4.293 | Acc:48.454% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 3.440 | Acc:46.942% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 3.003 | Acc:47.984% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 2.812 | Acc:47.581% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 2.687 | Acc:48.790% | total 2976
cli 19 ep 0 batch 185  train Loss: 2.819 | Acc:32.527% | total 2976
cli 19 ep 1 batch 185  train Loss: 2.225 | Acc:43.952% | total 2976
cli 19 ep 2 batch 185  train Loss: 2.051 | Acc:47.413% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.968 | Acc:48.421% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.920 | Acc:50.672% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.813 | Acc:52.016% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.792 | Acc:53.091% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.736 | Acc:54.368% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.696 | Acc:55.914% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.668 | Acc:57.124% | total 2976
personalized cli 0 ep 0 batch 156  train Loss: 72.395 | Acc:33.997% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 40.060 | Acc:43.153% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 22.796 | Acc:44.984% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 13.477 | Acc:45.342% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 8.483 | Acc:46.815% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 5.763 | Acc:48.408% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 4.361 | Acc:46.497% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 3.595 | Acc:46.139% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 3.153 | Acc:47.213% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 2.898 | Acc:48.209% | total 2512
Computing loss landscape for all 20 clients at round 1...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=1155166.4482
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=435571.1029
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=2735955.2918
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=281893.6642
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=141488.3890
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=1221332.9813
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=59704.6788
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=62322.6539
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=638186.0427
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=46095.4615
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=67121.9917
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=498272.4058
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=51820.8084
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=89337.9331
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=515197.2415
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=91207.2427
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=306837.8711
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=664332.2615
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=237943.2756
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=1162279.5299
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=1641074.8807
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=1004138.7030
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round1.png'
cli 0 ep 0 batch 156  train Loss: 2.984 | Acc:26.274% | total 2512
cli 0 ep 1 batch 156  train Loss: 2.255 | Acc:41.162% | total 2512
cli 0 ep 2 batch 156  train Loss: 2.082 | Acc:44.467% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.957 | Acc:47.293% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.904 | Acc:49.244% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.838 | Acc:49.960% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.802 | Acc:50.756% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.765 | Acc:51.712% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.715 | Acc:53.145% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.674 | Acc:53.065% | total 2512
personalized cli 13 ep 0 batch 84  train Loss: 8697.196 | Acc:22.647% | total 1360
personalized cli 13 ep 1 batch 84  train Loss: 8643.706 | Acc:32.353% | total 1360
