img_resolution 32
Files already downloaded and verified
img_resolution 32
Files already downloaded and verified
cifar_noniid 50000 100 dir
5000 41000 4000
cifar_noniid 10000 100 dir
0 6000 4000
kd_idx len 5000 out of 5000
Successfully loaded weights from pretrained resnet
self.update_layer_name was defined. ['adapter', 'bn1', 'bn2', 'fc.weight', 'fc.bias']
local finetune 확인####################: False
personalized cli 4 ep 0 batch 168  train Loss: 4.240 | Acc:38.092% | total 2704
Server Batch[284/500] KD:nan ValAcc0.96
Server Batch[285/500] KD:nan ValAcc0.96
Server Batch[286/500] KD:nan ValAcc0.96
Server Batch[287/500] KD:nan ValAcc0.96
Server Batch[288/500] KD:nan ValAcc0.96
Server Batch[289/500] KD:nan ValAcc0.96
Server Batch[290/500] KD:nan ValAcc0.96
Server Batch[291/500] KD:nan ValAcc0.96
Server Batch[292/500] KD:nan ValAcc0.96
Server Batch[293/500] KD:nan ValAcc0.96
Server Batch[294/500] KD:nan ValAcc0.96
Server Batch[295/500] KD:nan ValAcc0.96
Server Batch[296/500] KD:nan ValAcc0.96
Server Batch[297/500] KD:nan ValAcc0.96
Server Batch[298/500] KD:nan ValAcc0.96
Server Batch[299/500] KD:nan ValAcc0.96
Server Batch[300/500] KD:nan ValAcc0.96
Server Batch[301/500] KD:nan ValAcc0.96
Server Batch[302/500] KD:nan ValAcc0.96
Server Batch[303/500] KD:nan ValAcc0.96
Server Batch[304/500] KD:nan ValAcc0.96
Server Batch[305/500] KD:nan ValAcc0.96
Server Batch[306/500] KD:nan ValAcc0.96
Server Batch[307/500] KD:nan ValAcc0.96
Server Batch[308/500] KD:nan ValAcc0.96
Server Batch[309/500] KD:nan ValAcc0.96
Server Batch[310/500] KD:nan ValAcc0.96
Server Batch[311/500] KD:nan ValAcc0.96
Server Batch[312/500] KD:nan ValAcc0.96
Server Batch[313/500] KD:nan ValAcc0.96
Server Batch[314/500] KD:nan ValAcc0.96
Server Batch[315/500] KD:nan ValAcc0.96
Server Batch[316/500] KD:nan ValAcc0.96
Server Batch[317/500] KD:nan ValAcc0.96
Server Batch[318/500] KD:nan ValAcc0.96
Server Batch[319/500] KD:nan ValAcc0.96
Server Batch[320/500] KD:nan ValAcc0.96
Server Batch[321/500] KD:nan ValAcc0.96
Server Batch[322/500] KD:nan ValAcc0.96
Server Batch[323/500] KD:nan ValAcc0.96
Server Batch[324/500] KD:nan ValAcc0.96
Server Batch[325/500] KD:nan ValAcc0.96
Server Batch[326/500] KD:nan ValAcc0.96
Server Batch[327/500] KD:nan ValAcc0.96
Server Batch[328/500] KD:nan ValAcc0.96
Server Batch[329/500] KD:nan ValAcc0.96
Server Batch[330/500] KD:nan ValAcc0.96
Server Batch[331/500] KD:nan ValAcc0.96
Server Batch[332/500] KD:nan ValAcc0.96
Server Batch[333/500] KD:nan ValAcc0.96
Server Batch[334/500] KD:nan ValAcc0.96
Server Batch[335/500] KD:nan ValAcc0.96
Server Batch[336/500] KD:nan ValAcc0.96
Server Batch[337/500] KD:nan ValAcc0.96
Server Batch[338/500] KD:nan ValAcc0.96
Server Batch[339/500] KD:nan ValAcc0.96
Server Batch[340/500] KD:nan ValAcc0.96
Server Batch[341/500] KD:nan ValAcc0.96
Server Batch[342/500] KD:nan ValAcc0.96
Server Batch[343/500] KD:nan ValAcc0.96
Server Batch[344/500] KD:nan ValAcc0.96
Server Batch[345/500] KD:nan ValAcc0.96
Server Batch[346/500] KD:nan ValAcc0.96
Server Batch[347/500] KD:nan ValAcc0.96
Server Batch[348/500] KD:nan ValAcc0.96
Server Batch[349/500] KD:nan ValAcc0.96
Server Batch[350/500] KD:nan ValAcc0.96
Server Batch[351/500] KD:nan ValAcc0.96
Server Batch[352/500] KD:nan ValAcc0.96
Server Batch[353/500] KD:nan ValAcc0.96
Server Batch[354/500] KD:nan ValAcc0.96
Server Batch[355/500] KD:nan ValAcc0.96
Server Batch[356/500] KD:nan ValAcc0.96
Server Batch[357/500] KD:nan ValAcc0.96
Server Batch[358/500] KD:nan ValAcc0.96
Server Batch[359/500] KD:nan ValAcc0.96
Server Batch[360/500] KD:nan ValAcc0.96
Server Batch[361/500] KD:nan ValAcc0.96
Server Batch[362/500] KD:nan ValAcc0.96
Server Batch[363/500] KD:nan ValAcc0.96
Server Batch[364/500] KD:nan ValAcc0.96
Server Batch[365/500] KD:nan ValAcc0.96
Server Batch[366/500] KD:nan ValAcc0.96
Server Batch[367/500] KD:nan ValAcc0.96
Server Batch[368/500] KD:nan ValAcc0.96
Server Batch[369/500] KD:nan ValAcc0.96
Server Batch[370/500] KD:nan ValAcc0.96
Server Batch[371/500] KD:nan ValAcc0.96
Server Batch[372/500] KD:nan ValAcc0.96
Server Batch[373/500] KD:nan ValAcc0.96
Server Batch[374/500] KD:nan ValAcc0.96
Server Batch[375/500] KD:nan ValAcc0.96
Server Batch[376/500] KD:nan ValAcc0.96
Server Batch[377/500] KD:nan ValAcc0.96
Server Batch[378/500] KD:nan ValAcc0.96
Server Batch[379/500] KD:nan ValAcc0.96
Server Batch[380/500] KD:nan ValAcc0.96
Server Batch[381/500] KD:nan ValAcc0.96
Server Batch[382/500] KD:nan ValAcc0.96
Server Batch[383/500] KD:nan ValAcc0.96
Server Batch[384/500] KD:nan ValAcc0.96
Server Batch[385/500] KD:nan ValAcc0.96
Server Batch[386/500] KD:nan ValAcc0.96
Server Batch[387/500] KD:nan ValAcc0.96
Server Batch[388/500] KD:nan ValAcc0.96
Server Batch[389/500] KD:nan ValAcc0.96
Server Batch[390/500] KD:nan ValAcc0.96
Server Batch[391/500] KD:nan ValAcc0.96
Server Batch[392/500] KD:nan ValAcc0.96
Server Batch[393/500] KD:nan ValAcc0.96
Server Batch[394/500] KD:nan ValAcc0.96
Server Batch[395/500] KD:nan ValAcc0.96
Server Batch[396/500] KD:nan ValAcc0.96
Server Batch[397/500] KD:nan ValAcc0.96
Server Batch[398/500] KD:nan ValAcc0.96
Server Batch[399/500] KD:nan ValAcc0.96
Server Batch[400/500] KD:nan ValAcc0.96
Server Batch[401/500] KD:nan ValAcc0.96
Server Batch[402/500] KD:nan ValAcc0.96
Server Batch[403/500] KD:nan ValAcc0.96
Server Batch[404/500] KD:nan ValAcc0.96
Server Batch[405/500] KD:nan ValAcc0.96
Server Batch[406/500] KD:nan ValAcc0.96
Server Batch[407/500] KD:nan ValAcc0.96
Server Batch[408/500] KD:nan ValAcc0.96
Server Batch[409/500] KD:nan ValAcc0.96
Server Batch[410/500] KD:nan ValAcc0.96
Server Batch[411/500] KD:nan ValAcc0.96
Server Batch[412/500] KD:nan ValAcc0.96
Server Batch[413/500] KD:nan ValAcc0.96
Server Batch[414/500] KD:nan ValAcc0.96
Server Batch[415/500] KD:nan ValAcc0.96
Server Batch[416/500] KD:nan ValAcc0.96
Server Batch[417/500] KD:nan ValAcc0.96
Server Batch[418/500] KD:nan ValAcc0.96
Server Batch[419/500] KD:nan ValAcc0.96
Server Batch[420/500] KD:nan ValAcc0.96
Server Batch[421/500] KD:nan ValAcc0.96
Server Batch[422/500] KD:nan ValAcc0.96
Server Batch[423/500] KD:nan ValAcc0.96
Server Batch[424/500] KD:nan ValAcc0.96
Server Batch[425/500] KD:nan ValAcc0.96
Server Batch[426/500] KD:nan ValAcc0.96
Server Batch[427/500] KD:nan ValAcc0.96
Server Batch[428/500] KD:nan ValAcc0.96
Server Batch[429/500] KD:nan ValAcc0.96
Server Batch[430/500] KD:nan ValAcc0.96
Server Batch[431/500] KD:nan ValAcc0.96
Server Batch[432/500] KD:nan ValAcc0.96
Server Batch[433/500] KD:nan ValAcc0.96
Server Batch[434/500] KD:nan ValAcc0.96
Server Batch[435/500] KD:nan ValAcc0.96
Server Batch[436/500] KD:nan ValAcc0.96
Server Batch[437/500] KD:nan ValAcc0.96
Server Batch[438/500] KD:nan ValAcc0.96
Server Batch[439/500] KD:nan ValAcc0.96
Server Batch[440/500] KD:nan ValAcc0.96
Server Batch[441/500] KD:nan ValAcc0.96
Server Batch[442/500] KD:nan ValAcc0.96
Server Batch[443/500] KD:nan ValAcc0.96
Server Batch[444/500] KD:nan ValAcc0.96
Server Batch[445/500] KD:nan ValAcc0.96
Server Batch[446/500] KD:nan ValAcc0.96
Server Batch[447/500] KD:nan ValAcc0.96
Server Batch[448/500] KD:nan ValAcc0.96
Server Batch[449/500] KD:nan ValAcc0.96
Server Batch[450/500] KD:nan ValAcc0.96
Server Batch[451/500] KD:nan ValAcc0.96
Server Batch[452/500] KD:nan ValAcc0.96
Server Batch[453/500] KD:nan ValAcc0.96
Server Batch[454/500] KD:nan ValAcc0.96
Server Batch[455/500] KD:nan ValAcc0.96
Server Batch[456/500] KD:nan ValAcc0.96
Server Batch[457/500] KD:nan ValAcc0.96
Server Batch[458/500] KD:nan ValAcc0.96
Server Batch[459/500] KD:nan ValAcc0.96
Server Batch[460/500] KD:nan ValAcc0.96
Server Batch[461/500] KD:nan ValAcc0.96
Server Batch[462/500] KD:nan ValAcc0.96
Server Batch[463/500] KD:nan ValAcc0.96
Server Batch[464/500] KD:nan ValAcc0.96
Server Batch[465/500] KD:nan ValAcc0.96
Server Batch[466/500] KD:nan ValAcc0.96
Server Batch[467/500] KD:nan ValAcc0.96
Server Batch[468/500] KD:nan ValAcc0.96
Server Batch[469/500] KD:nan ValAcc0.96
Server Batch[470/500] KD:nan ValAcc0.96
Server Batch[471/500] KD:nan ValAcc0.96
Server Batch[472/500] KD:nan ValAcc0.96
Server Batch[473/500] KD:nan ValAcc0.96
Server Batch[474/500] KD:nan ValAcc0.96
Server Batch[475/500] KD:nan ValAcc0.96
Server Batch[476/500] KD:nan ValAcc0.96
Server Batch[477/500] KD:nan ValAcc0.96
Server Batch[478/500] KD:nan ValAcc0.96
Server Batch[479/500] KD:nan ValAcc0.96
Server Batch[480/500] KD:nan ValAcc0.96
Server Batch[481/500] KD:nan ValAcc0.96
Server Batch[482/500] KD:nan ValAcc0.96
Server Batch[483/500] KD:nan ValAcc0.96
Server Batch[484/500] KD:nan ValAcc0.96
Server Batch[485/500] KD:nan ValAcc0.96
Server Batch[486/500] KD:nan ValAcc0.96
Server Batch[487/500] KD:nan ValAcc0.96
Server Batch[488/500] KD:nan ValAcc0.96
Server Batch[489/500] KD:nan ValAcc0.96
Server Batch[490/500] KD:nan ValAcc0.96
Server Batch[491/500] KD:nan ValAcc0.96
Server Batch[492/500] KD:nan ValAcc0.96
Server Batch[493/500] KD:nan ValAcc0.96
Server Batch[494/500] KD:nan ValAcc0.96
Server Batch[495/500] KD:nan ValAcc0.96
Server Batch[496/500] KD:nan ValAcc0.96
Server Batch[497/500] KD:nan ValAcc0.96
Server Batch[498/500] KD:nan ValAcc0.96
Server Batch[499/500] KD:nan ValAcc0.96
use init server model instead.
round 0 select clients [4, 18, 2, 8, 3, 7, 12, 14] fedavg global model 11.11 time 10051.83
4 client test accuracy : 35.86309523809524
18 client test accuracy : 27.868852459016395
2 client test accuracy : 35.37735849056604
8 client test accuracy : 28.27102803738318
3 client test accuracy : 37.39495798319328
7 client test accuracy : 36.058394160583944
12 client test accuracy : 36.97632058287796
14 client test accuracy : 32.71461716937355
personalized cli 15 ep 0 batch 114  train Loss: 5.505 | Acc:28.804% | total 1840
personalized cli 15 ep 1 batch 114  train Loss: 4.823 | Acc:40.000% | total 1840
personalized cli 15 ep 2 batch 114  train Loss: 4.528 | Acc:43.859% | total 1840
personalized cli 15 ep 3 batch 114  train Loss: 4.236 | Acc:47.880% | total 1840
personalized cli 15 ep 4 batch 114  train Loss: 4.081 | Acc:48.152% | total 1840
personalized cli 15 ep 5 batch 114  train Loss: 3.973 | Acc:48.750% | total 1840
personalized cli 15 ep 6 batch 114  train Loss: 3.964 | Acc:48.098% | total 1840
personalized cli 15 ep 7 batch 114  train Loss: 3.795 | Acc:51.033% | total 1840
personalized cli 15 ep 8 batch 114  train Loss: 3.813 | Acc:51.033% | total 1840
personalized cli 15 ep 9 batch 114  train Loss: 3.841 | Acc:51.793% | total 1840
cli 15 ep 0 batch 114  train Loss: 2.802 | Acc:38.043% | total 1840
cli 15 ep 1 batch 114  train Loss: 2.227 | Acc:46.576% | total 1840
cli 15 ep 2 batch 114  train Loss: 2.071 | Acc:48.804% | total 1840
cli 15 ep 3 batch 114  train Loss: 1.949 | Acc:51.413% | total 1840
cli 15 ep 4 batch 114  train Loss: 1.913 | Acc:51.957% | total 1840
cli 15 ep 5 batch 114  train Loss: 1.742 | Acc:54.620% | total 1840
cli 15 ep 6 batch 114  train Loss: 1.664 | Acc:56.848% | total 1840
cli 15 ep 7 batch 114  train Loss: 1.635 | Acc:56.467% | total 1840
cli 15 ep 8 batch 114  train Loss: 1.560 | Acc:58.967% | total 1840
cli 15 ep 9 batch 114  train Loss: 1.524 | Acc:60.435% | total 1840
personalized cli 12 ep 0 batch 167  train Loss: 4.888 | Acc:48.958% | total 2688
personalized cli 12 ep 1 batch 167  train Loss: 4.367 | Acc:51.153% | total 2688
personalized cli 12 ep 2 batch 167  train Loss: 4.049 | Acc:51.711% | total 2688
personalized cli 12 ep 3 batch 167  train Loss: 3.777 | Acc:53.571% | total 2688
personalized cli 12 ep 4 batch 167  train Loss: 3.761 | Acc:51.228% | total 2688
personalized cli 12 ep 5 batch 167  train Loss: 3.656 | Acc:51.935% | total 2688
personalized cli 12 ep 6 batch 167  train Loss: 3.610 | Acc:53.646% | total 2688
personalized cli 12 ep 7 batch 167  train Loss: 3.586 | Acc:53.199% | total 2688
personalized cli 12 ep 8 batch 167  train Loss: 3.507 | Acc:54.464% | total 2688
personalized cli 12 ep 9 batch 167  train Loss: 3.528 | Acc:54.650% | total 2688
cli 12 ep 0 batch 167  train Loss: 2.346 | Acc:42.708% | total 2688
cli 12 ep 1 batch 167  train Loss: 1.959 | Acc:50.112% | total 2688
cli 12 ep 2 batch 167  train Loss: 1.834 | Acc:52.121% | total 2688
cli 12 ep 3 batch 167  train Loss: 1.703 | Acc:55.134% | total 2688
cli 12 ep 4 batch 167  train Loss: 1.635 | Acc:56.287% | total 2688
cli 12 ep 5 batch 167  train Loss: 1.557 | Acc:58.036% | total 2688
cli 12 ep 6 batch 167  train Loss: 1.477 | Acc:59.449% | total 2688
cli 12 ep 7 batch 167  train Loss: 1.447 | Acc:60.528% | total 2688
cli 12 ep 8 batch 167  train Loss: 1.430 | Acc:60.863% | total 2688
cli 12 ep 9 batch 167  train Loss: 1.384 | Acc:62.016% | total 2688
personalized cli 6 ep 0 batch 88  train Loss: 5.279 | Acc:37.360% | total 1424
personalized cli 6 ep 1 batch 88  train Loss: 4.420 | Acc:51.334% | total 1424
personalized cli 6 ep 2 batch 88  train Loss: 4.095 | Acc:53.792% | total 1424
personalized cli 6 ep 3 batch 88  train Loss: 3.884 | Acc:56.601% | total 1424
personalized cli 6 ep 4 batch 88  train Loss: 3.800 | Acc:56.250% | total 1424
personalized cli 6 ep 5 batch 88  train Loss: 3.707 | Acc:58.778% | total 1424
personalized cli 6 ep 6 batch 88  train Loss: 3.627 | Acc:59.270% | total 1424
personalized cli 6 ep 7 batch 88  train Loss: 3.528 | Acc:61.236% | total 1424
personalized cli 6 ep 8 batch 88  train Loss: 3.540 | Acc:60.393% | total 1424
personalized cli 6 ep 9 batch 88  train Loss: 3.515 | Acc:61.306% | total 1424
cli 6 ep 0 batch 88  train Loss: 2.559 | Acc:45.506% | total 1424
cli 6 ep 1 batch 88  train Loss: 1.990 | Acc:53.230% | total 1424
cli 6 ep 2 batch 88  train Loss: 1.804 | Acc:59.270% | total 1424
cli 6 ep 3 batch 88  train Loss: 1.637 | Acc:60.534% | total 1424
cli 6 ep 4 batch 88  train Loss: 1.525 | Acc:62.570% | total 1424
cli 6 ep 5 batch 88  train Loss: 1.385 | Acc:65.801% | total 1424
cli 6 ep 6 batch 88  train Loss: 1.301 | Acc:66.292% | total 1424
cli 6 ep 7 batch 88  train Loss: 1.321 | Acc:66.011% | total 1424
cli 6 ep 8 batch 88  train Loss: 1.275 | Acc:65.941% | total 1424
cli 6 ep 9 batch 88  train Loss: 1.191 | Acc:68.820% | total 1424
personalized cli 3 ep 0 batch 133  train Loss: 4.803 | Acc:53.685% | total 2144
personalized cli 3 ep 1 batch 133  train Loss: 4.375 | Acc:54.058% | total 2144
personalized cli 3 ep 2 batch 133  train Loss: 4.047 | Acc:54.711% | total 2144
personalized cli 3 ep 3 batch 133  train Loss: 3.791 | Acc:57.976% | total 2144
personalized cli 3 ep 4 batch 133  train Loss: 3.669 | Acc:57.556% | total 2144
personalized cli 3 ep 5 batch 133  train Loss: 3.562 | Acc:56.623% | total 2144
personalized cli 3 ep 6 batch 133  train Loss: 3.437 | Acc:59.981% | total 2144
personalized cli 3 ep 7 batch 133  train Loss: 3.507 | Acc:57.836% | total 2144
personalized cli 3 ep 8 batch 133  train Loss: 3.557 | Acc:57.836% | total 2144
personalized cli 3 ep 9 batch 133  train Loss: 3.500 | Acc:57.929% | total 2144
cli 3 ep 0 batch 133  train Loss: 2.381 | Acc:44.776% | total 2144
cli 3 ep 1 batch 133  train Loss: 1.864 | Acc:53.405% | total 2144
cli 3 ep 2 batch 133  train Loss: 1.734 | Acc:55.970% | total 2144
cli 3 ep 3 batch 133  train Loss: 1.592 | Acc:59.515% | total 2144
cli 3 ep 4 batch 133  train Loss: 1.522 | Acc:60.588% | total 2144
cli 3 ep 5 batch 133  train Loss: 1.433 | Acc:61.894% | total 2144
cli 3 ep 6 batch 133  train Loss: 1.455 | Acc:61.474% | total 2144
cli 3 ep 7 batch 133  train Loss: 1.353 | Acc:63.806% | total 2144
cli 3 ep 8 batch 133  train Loss: 1.340 | Acc:63.340% | total 2144
cli 3 ep 9 batch 133  train Loss: 1.286 | Acc:66.231% | total 2144
personalized cli 19 ep 0 batch 185  train Loss: 5.201 | Acc:33.132% | total 2976
personalized cli 19 ep 1 batch 185  train Loss: 4.534 | Acc:41.835% | total 2976
personalized cli 19 ep 2 batch 185  train Loss: 4.157 | Acc:46.304% | total 2976
personalized cli 19 ep 3 batch 185  train Loss: 3.950 | Acc:49.227% | total 2976
personalized cli 19 ep 4 batch 185  train Loss: 3.915 | Acc:48.589% | total 2976
personalized cli 19 ep 5 batch 185  train Loss: 3.849 | Acc:49.966% | total 2976
personalized cli 19 ep 6 batch 185  train Loss: 3.867 | Acc:49.731% | total 2976
personalized cli 19 ep 7 batch 185  train Loss: 3.806 | Acc:50.907% | total 2976
personalized cli 19 ep 8 batch 185  train Loss: 3.831 | Acc:50.403% | total 2976
personalized cli 19 ep 9 batch 185  train Loss: 3.803 | Acc:51.747% | total 2976
cli 19 ep 0 batch 185  train Loss: 2.546 | Acc:40.087% | total 2976
cli 19 ep 1 batch 185  train Loss: 2.141 | Acc:46.304% | total 2976
cli 19 ep 2 batch 185  train Loss: 1.940 | Acc:52.016% | total 2976
cli 19 ep 3 batch 185  train Loss: 1.803 | Acc:53.831% | total 2976
cli 19 ep 4 batch 185  train Loss: 1.742 | Acc:54.671% | total 2976
cli 19 ep 5 batch 185  train Loss: 1.692 | Acc:56.351% | total 2976
cli 19 ep 6 batch 185  train Loss: 1.600 | Acc:58.300% | total 2976
cli 19 ep 7 batch 185  train Loss: 1.535 | Acc:59.610% | total 2976
cli 19 ep 8 batch 185  train Loss: 1.498 | Acc:60.517% | total 2976
cli 19 ep 9 batch 185  train Loss: 1.472 | Acc:60.316% | total 2976
personalized cli 0 ep 0 batch 156  train Loss: 5.449 | Acc:29.140% | total 2512
personalized cli 0 ep 1 batch 156  train Loss: 4.725 | Acc:40.167% | total 2512
personalized cli 0 ep 2 batch 156  train Loss: 4.306 | Acc:44.228% | total 2512
personalized cli 0 ep 3 batch 156  train Loss: 4.072 | Acc:46.377% | total 2512
personalized cli 0 ep 4 batch 156  train Loss: 3.928 | Acc:48.408% | total 2512
personalized cli 0 ep 5 batch 156  train Loss: 3.921 | Acc:47.492% | total 2512
personalized cli 0 ep 6 batch 156  train Loss: 3.822 | Acc:47.850% | total 2512
personalized cli 0 ep 7 batch 156  train Loss: 3.719 | Acc:50.159% | total 2512
personalized cli 0 ep 8 batch 156  train Loss: 3.777 | Acc:50.756% | total 2512
personalized cli 0 ep 9 batch 156  train Loss: 3.767 | Acc:50.836% | total 2512
Computing loss landscape for all 20 clients at round 1...
Progress: 10/225 - alpha=-0.50, beta=0.14, avg_loss=9.4917
Progress: 20/225 - alpha=-0.43, beta=-0.21, avg_loss=5.6775
Progress: 30/225 - alpha=-0.43, beta=0.50, avg_loss=28.7690
Progress: 40/225 - alpha=-0.36, beta=0.14, avg_loss=5.2106
Progress: 50/225 - alpha=-0.29, beta=-0.21, avg_loss=4.4929
Progress: 60/225 - alpha=-0.29, beta=0.50, avg_loss=10.7287
Progress: 70/225 - alpha=-0.21, beta=0.14, avg_loss=4.4466
Progress: 80/225 - alpha=-0.14, beta=-0.21, avg_loss=4.2727
Progress: 90/225 - alpha=-0.14, beta=0.50, avg_loss=6.7604
Progress: 100/225 - alpha=-0.07, beta=0.14, avg_loss=4.1722
Progress: 110/225 - alpha=0.00, beta=-0.21, avg_loss=4.2591
Progress: 120/225 - alpha=0.00, beta=0.50, avg_loss=5.6745
Progress: 130/225 - alpha=0.07, beta=0.14, avg_loss=4.1234
Progress: 140/225 - alpha=0.14, beta=-0.21, avg_loss=4.4258
Progress: 150/225 - alpha=0.14, beta=0.50, avg_loss=5.4598
Progress: 160/225 - alpha=0.21, beta=0.14, avg_loss=4.2687
Progress: 170/225 - alpha=0.29, beta=-0.21, avg_loss=5.0952
Progress: 180/225 - alpha=0.29, beta=0.50, avg_loss=5.9697
Progress: 190/225 - alpha=0.36, beta=0.14, avg_loss=4.6259
Progress: 200/225 - alpha=0.43, beta=-0.21, avg_loss=8.4803
Progress: 210/225 - alpha=0.43, beta=0.50, avg_loss=10.2508
Progress: 220/225 - alpha=0.50, beta=0.14, avg_loss=6.4731
✓ 3D loss landscape saved to 'loss_landscape_clients_3d_round1.png'
✓ 2D loss landscape saved to 'loss_landscape_clients_2d_round1.png'
cli 0 ep 0 batch 156  train Loss: 2.641 | Acc:38.256% | total 2512
cli 0 ep 1 batch 156  train Loss: 2.108 | Acc:46.019% | total 2512
cli 0 ep 2 batch 156  train Loss: 1.932 | Acc:49.164% | total 2512
cli 0 ep 3 batch 156  train Loss: 1.856 | Acc:50.597% | total 2512
cli 0 ep 4 batch 156  train Loss: 1.782 | Acc:52.309% | total 2512
cli 0 ep 5 batch 156  train Loss: 1.660 | Acc:55.613% | total 2512
cli 0 ep 6 batch 156  train Loss: 1.592 | Acc:56.608% | total 2512
cli 0 ep 7 batch 156  train Loss: 1.532 | Acc:58.002% | total 2512
cli 0 ep 8 batch 156  train Loss: 1.499 | Acc:59.395% | total 2512
cli 0 ep 9 batch 156  train Loss: 1.448 | Acc:60.788% | total 2512
personalized cli 13 ep 0 batch 84  train Loss: 8557.834 | Acc:23.529% | total 1360
personalized cli 13 ep 1 batch 84  train Loss: 8546.252 | Acc:29.779% | total 1360
personalized cli 13 ep 2 batch 84  train Loss: 8537.283 | Acc:34.412% | total 1360
personalized cli 13 ep 3 batch 84  train Loss: 8530.913 | Acc:35.809% | total 1360
personalized cli 13 ep 4 batch 84  train Loss: 8526.332 | Acc:38.088% | total 1360
personalized cli 13 ep 5 batch 84  train Loss: 8523.102 | Acc:37.279% | total 1360
personalized cli 13 ep 6 batch 84  train Loss: 8520.816 | Acc:39.412% | total 1360
personalized cli 13 ep 7 batch 84  train Loss: 8519.199 | Acc:40.147% | total 1360
personalized cli 13 ep 8 batch 84  train Loss: 8518.050 | Acc:40.735% | total 1360
personalized cli 13 ep 9 batch 84  train Loss: 8517.337 | Acc:38.971% | total 1360
cli 13 ep 0 batch 84  train Loss: 2.887 | Acc:36.176% | total 1360
cli 13 ep 1 batch 84  train Loss: 2.352 | Acc:45.662% | total 1360
cli 13 ep 2 batch 84  train Loss: 2.128 | Acc:46.838% | total 1360
cli 13 ep 3 batch 84  train Loss: 2.055 | Acc:50.662% | total 1360
cli 13 ep 4 batch 84  train Loss: 1.855 | Acc:53.750% | total 1360
cli 13 ep 5 batch 84  train Loss: 1.831 | Acc:54.559% | total 1360
cli 13 ep 6 batch 84  train Loss: 1.748 | Acc:54.853% | total 1360
cli 13 ep 7 batch 84  train Loss: 1.656 | Acc:56.838% | total 1360
cli 13 ep 8 batch 84  train Loss: 1.566 | Acc:60.441% | total 1360
cli 13 ep 9 batch 84  train Loss: 1.534 | Acc:59.265% | total 1360
personalized cli 17 ep 0 batch 160  train Loss: 8552.292 | Acc:28.377% | total 2576
personalized cli 17 ep 1 batch 160  train Loss: 8534.729 | Acc:35.831% | total 2576
personalized cli 17 ep 2 batch 160  train Loss: 8525.207 | Acc:38.509% | total 2576
personalized cli 17 ep 3 batch 160  train Loss: 8520.081 | Acc:40.916% | total 2576
personalized cli 17 ep 4 batch 160  train Loss: 8517.468 | Acc:40.023% | total 2576
personalized cli 17 ep 5 batch 160  train Loss: 8515.932 | Acc:43.323% | total 2576
personalized cli 17 ep 6 batch 160  train Loss: 8515.204 | Acc:43.478% | total 2576
personalized cli 17 ep 7 batch 160  train Loss: 8514.836 | Acc:41.887% | total 2576
